"","LoggerNumber","DateTime","TempC","RH","DewPTC","Tree_ID","Strata"
"2315",2,2018-05-29 21:03:00,26.475,86.534,23.969,"M5","Canopy"
"2316",2,2018-05-29 21:06:00,26.5,86.736,24.029,"M5","Canopy"
"2317",2,2018-05-29 21:09:00,26.524,85.926,23.911,"M5","Canopy"
"2318",2,2018-05-29 21:12:00,26.573,86.021,23.976,"M5","Unclassified"
"2319",2,2018-05-29 21:15:00,26.646,85.134,23.891,"M5","Unclassified"
"2320",2,2018-05-29 21:18:00,26.671,85.309,23.946,"M5","Unclassified"
"2321",2,2018-05-29 21:21:00,26.695,85.258,23.961,"M5","Unclassified"
"2322",2,2018-05-28 09:30:00,28.419,79.141,24.507,"M6","Understory"
"2323",2,2018-05-28 09:33:00,28.468,79.966,24.716,"M6","Understory"
"2324",2,2018-05-28 09:36:00,28.419,78.762,24.433,"M6","Understory"
"2325",2,2018-05-28 09:39:00,28.394,82.782,25.179,"M6","Understory"
"2326",2,2018-05-28 09:42:00,28.345,81.966,24.978,"M6","Understory"
"2327",2,2018-05-28 09:45:00,28.32,84.313,25.389,"M6","Understory"
"2328",2,2018-05-28 09:48:00,28.295,83.277,25.174,"M6","Understory"
"2329",2,2018-05-28 09:51:00,28.295,84.992,25.488,"M6","Understory"
"2330",2,2018-05-28 09:54:00,28.245,83.209,25.113,"M6","Understory"
"2331",2,2018-05-28 09:57:00,28.245,82.319,24.947,"M6","Understory"
"2332",2,2018-05-28 10:00:00,28.245,81.425,24.778,"M6","Understory"
"2333",2,2018-05-28 10:03:00,28.295,81.205,24.785,"M6","Understory"
"2334",2,2018-05-28 10:06:00,28.345,80.926,24.78,"M6","Unclassified"
"2335",2,2018-05-28 10:09:00,28.468,81.733,25.055,"M6","Mid"
"2336",2,2018-05-28 10:12:00,28.593,76.776,24.205,"M6","Mid"
"2337",2,2018-05-28 10:15:00,28.667,77.261,24.375,"M6","Mid"
"2338",2,2018-05-28 10:18:00,28.791,78.049,24.654,"M6","Unclassified"
"2339",2,2018-05-28 10:21:00,28.916,77.986,24.763,"M6","Unclassified"
"2340",2,2018-05-28 10:24:00,29.065,76.015,24.508,"M6","Unclassified"
"2341",2,2018-05-28 10:27:00,29.29,74.904,24.495,"M6","Canopy"
"2342",2,2018-05-28 10:30:00,29.439,75.467,24.758,"M6","Canopy"
"2343",2,2018-05-28 10:33:00,29.59,74.218,24.641,"M6","Canopy"
"2344",2,2018-05-28 10:36:00,29.69,75.338,24.973,"M6","Canopy"
"2345",2,2018-05-28 10:39:00,29.64,74.704,24.792,"M6","Unclassified"
"2346",2,2018-05-28 10:42:00,29.64,80.006,25.868,"M6","Unclassified"
"2347",2,2018-05-28 10:45:00,29.59,82.608,26.319,"M6","Unclassified"
"2348",2,2018-05-29 20:06:00,27.801,86.526,25.276,"M6","Understory"
"2349",2,2018-05-29 20:09:00,27.554,82.17,24.242,"M6","Understory"
"2350",2,2018-05-29 20:12:00,27.308,86.301,24.75,"M6","Understory"
"2351",2,2018-05-29 20:15:00,27.136,89.485,25.131,"M6","Understory"
"2352",2,2018-05-29 20:18:00,27.014,91.01,25.265,"M6","Understory"
"2353",2,2018-05-29 20:21:00,26.916,91.622,25.268,"M6","Understory"
"2354",2,2018-05-29 20:24:00,26.793,91.813,25.178,"M6","Understory"
"2355",2,2018-05-29 20:27:00,26.72,91.795,25.102,"M6","Understory"
"2356",2,2018-05-29 20:30:00,26.622,91.936,25.028,"M6","Understory"
"2357",2,2018-05-29 20:33:00,26.549,92.028,24.97,"M6","Understory"
"2358",2,2018-05-29 20:36:00,26.5,92.51,25,"M6","Understory"
"2359",2,2018-05-29 20:39:00,26.451,92.718,24.984,"M6","Understory"
"2360",2,2018-05-29 20:42:00,26.402,92.87,24.96,"M6","Unclassified"
"2361",2,2018-05-29 20:45:00,26.353,92.145,24.794,"M6","Unclassified"
"2362",2,2018-05-29 20:48:00,26.353,90.409,24.509,"M6","Unclassified"
"2363",2,2018-05-29 20:51:00,26.378,88.61,24.231,"M6","Mid"
"2364",2,2018-05-29 20:54:00,26.402,88.533,24.242,"M6","Mid"
"2365",2,2018-05-29 20:57:00,26.426,86.607,23.934,"M6","Mid"
"2366",2,2018-05-29 21:00:00,26.475,87.18,24.082,"M6","Mid"
"2367",2,2018-05-29 21:03:00,26.475,86.534,23.969,"M6","Unclassified"
"2368",2,2018-05-29 21:06:00,26.5,86.736,24.029,"M6","Canopy"
"2369",2,2018-05-29 21:09:00,26.524,85.926,23.911,"M6","Canopy"
"2370",2,2018-05-29 21:12:00,26.573,86.021,23.976,"M6","Canopy"
"2371",2,2018-05-29 21:15:00,26.646,85.134,23.891,"M6","Canopy"
"2372",2,2018-05-29 21:18:00,26.671,85.309,23.946,"M6","Unclassified"
"2373",2,2018-05-29 21:21:00,26.695,85.258,23.961,"M6","Unclassified"
"2374",2,2018-06-01 08:27:00,23.954,93.999,22.699,"M7","Understory"
"2375",2,2018-06-01 08:30:00,23.93,94.02,22.678,"M7","Understory"
"2376",2,2018-06-01 08:33:00,23.905,94.041,22.657,"M7","Understory"
"2377",2,2018-06-01 08:36:00,23.905,94.095,22.666,"M7","Understory"
"2378",2,2018-06-01 08:39:00,23.93,94.101,22.691,"M7","Understory"
"2379",2,2018-06-01 08:42:00,24.026,94.287,22.816,"M7","Understory"
"2380",2,2018-06-01 08:45:00,24.098,94.413,22.907,"M7","Understory"
"2381",2,2018-06-01 08:48:00,24.146,94.425,22.957,"M7","Understory"
"2382",2,2018-06-01 08:51:00,24.171,94.458,22.986,"M7","Understory"
"2383",2,2018-06-01 08:54:00,24.219,94.498,23.041,"M7","Understory"
"2384",2,2018-06-01 08:57:00,24.267,94.537,23.095,"M7","Understory"
"2385",2,2018-06-01 09:00:00,24.412,94.708,23.266,"M7","Understory"
"2386",2,2018-06-01 09:03:00,24.581,94.805,23.45,"M7","Unclassified"
"2387",2,2018-06-01 09:06:00,24.557,94.826,23.429,"M7","Mid"
"2388",2,2018-06-01 09:09:00,24.557,94.907,23.441,"M7","Mid"
"2389",2,2018-06-01 09:12:00,24.46,94.828,23.333,"M7","Mid"
"2390",2,2018-06-01 09:15:00,24.388,94.756,23.249,"M7","Unclassified"
"2391",2,2018-06-01 09:18:00,24.339,94.69,23.191,"M7","Unclassified"
"2392",2,2018-06-01 09:21:00,24.363,94.696,23.216,"M7","Unclassified"
"2393",2,2018-06-01 09:24:00,24.436,94.714,23.291,"M7","Unclassified"
"2394",2,2018-06-01 09:27:00,24.484,94.673,23.333,"M7","Canopy"
"2395",2,2018-06-01 09:30:00,24.581,94.697,23.433,"M7","Canopy"
"2396",2,2018-06-01 09:33:00,24.532,94.55,23.362,"M7","Canopy"
"2397",2,2018-06-01 09:36:00,24.702,94.485,23.521,"M7","Unclassified"
"2398",2,2018-06-01 09:39:00,24.871,94.473,23.688,"M7","Unclassified"
"2399",2,2018-06-01 09:42:00,24.895,94.507,23.717,"M7","Unclassified"
"2400",1,2018-06-01 19:30:00,25.38,92.372,23.862,"M8","Understory"
"2401",1,2018-06-01 19:33:00,25.258,93.079,23.855,"M8","Understory"
"2402",1,2018-06-01 19:36:00,25.21,94.478,24.027,"M8","Understory"
"2403",1,2018-06-01 19:39:00,25.162,93.87,23.883,"M8","Understory"
"2404",1,2018-06-01 19:42:00,25.137,95.377,24.094,"M8","Understory"
"2405",1,2018-06-01 19:45:00,25.186,95.039,24.09,"M8","Understory"
"2406",1,2018-06-01 19:48:00,25.258,94.815,24.128,"M8","Understory"
"2407",1,2018-06-01 19:51:00,25.331,94.183,24.102,"M8","Understory"
"2408",1,2018-06-01 19:54:00,25.38,93.924,24.11,"M8","Understory"
"2409",1,2018-06-01 19:57:00,25.404,93.278,24.031,"M8","Understory"
"2410",1,2018-06-01 20:00:00,25.38,92.235,23.84,"M8","Understory"
"2411",1,2018-06-01 20:03:00,25.355,91.243,23.656,"M8","Understory"
"2412",1,2018-06-01 20:06:00,25.258,91.987,23.68,"M8","Unclassified"
"2413",1,2018-06-01 20:09:00,25.21,92.467,23.709,"M8","Unclassified"
"2414",1,2018-06-01 20:12:00,25.21,92.631,23.735,"M8","Unclassified"
"2415",1,2018-06-01 20:15:00,25.234,91.653,23.602,"M8","Mid"
"2416",1,2018-06-01 20:18:00,25.258,92.397,23.746,"M8","Mid"
"2417",1,2018-06-01 20:21:00,25.258,92.37,23.741,"M8","Mid"
"2418",1,2018-06-01 20:24:00,25.307,91.67,23.677,"M8","Mid"
"2419",1,2018-06-01 20:27:00,25.283,91.61,23.643,"M8","Unclassified"
"2420",1,2018-06-01 20:30:00,25.307,92.655,23.835,"M8","Canopy"
"2421",1,2018-06-01 20:33:00,25.38,92.836,23.937,"M8","Canopy"
"2422",1,2018-06-01 20:36:00,25.453,92.8,24.003,"M8","Canopy"
"2423",1,2018-06-01 20:39:00,25.55,93.75,24.251,"M8","Unclassified"
"2424",1,2018-06-01 20:42:00,25.598,90.807,23.825,"M8","Unclassified"
"2425",1,2018-06-01 11:45:00,28.891,84.382,25.963,"M9","Understory"
"2426",1,2018-06-01 11:48:00,28.593,87.243,26.184,"M9","Understory"
"2427",1,2018-06-01 11:51:00,28.32,89.905,26.375,"M9","Understory"
"2428",1,2018-06-01 11:54:00,28.072,89.762,26.106,"M9","Understory"
"2429",1,2018-06-01 11:57:00,27.85,92.566,26.353,"M9","Understory"
"2430",1,2018-06-01 12:00:00,27.702,94.014,26.44,"M9","Understory"
"2431",1,2018-06-01 12:03:00,27.554,95.124,26.47,"M9","Understory"
"2432",1,2018-06-01 12:06:00,27.456,95.534,26.436,"M9","Understory"
"2433",1,2018-06-01 12:09:00,27.382,96.167,26.461,"M9","Understory"
"2434",1,2018-06-01 12:12:00,27.308,96.121,26.38,"M9","Understory"
"2435",1,2018-06-01 12:15:00,27.21,96.393,26.324,"M9","Understory"
"2436",1,2018-06-01 12:18:00,27.186,96.657,26.341,"M9","Understory"
"2437",1,2018-06-01 12:21:00,27.161,97.11,26.386,"M9","Unclassified"
"2438",1,2018-06-01 12:24:00,27.136,97.184,26.373,"M9","Unclassified"
"2439",1,2018-06-01 12:27:00,27.235,90.482,25.396,"M9","Mid"
"2440",1,2018-06-01 12:30:00,27.653,82.22,24.347,"M9","Mid"
"2441",1,2018-06-01 12:33:00,28.048,79.268,24.17,"M9","Mid"
"2442",1,2018-06-01 12:36:00,28.295,78.737,24.307,"M9","Mid"
"2443",1,2018-06-01 12:39:00,28.468,77.573,24.245,"M9","Unclassified"
"2444",1,2018-06-01 12:42:00,28.568,76.418,24.108,"M9","Unclassified"
"2445",1,2018-06-01 12:45:00,28.568,77.124,24.251,"M9","Unclassified"
"2446",1,2018-06-01 12:48:00,28.692,76.796,24.305,"M9","Canopy"
"2447",1,2018-06-01 12:51:00,28.841,78.966,24.884,"M9","Canopy"
"2448",1,2018-06-01 12:54:00,28.941,77.169,24.622,"M9","Canopy"
"2449",1,2018-06-01 12:57:00,28.99,77.855,24.809,"M9","Canopy"
"2450",1,2018-06-18 21:21:00,27.653,75.677,23.069,"MAT_M25","Understory"
"2451",1,2018-06-18 21:24:00,27.653,75.53,23.039,"MAT_M25","Understory"
"2452",1,2018-06-18 21:27:00,27.628,75.407,22.99,"MAT_M25","Understory"
"2453",1,2018-06-18 21:30:00,27.628,75.201,22.948,"MAT_M25","Understory"
"2454",1,2018-06-18 21:33:00,27.604,75.137,22.911,"MAT_M25","Understory"
"2455",1,2018-06-18 21:36:00,27.579,75.044,22.868,"MAT_M25","Understory"
"2456",1,2018-06-18 21:39:00,27.554,74.862,22.806,"MAT_M25","Understory"
"2457",1,2018-06-18 21:42:00,27.505,74.763,22.738,"MAT_M25","Understory"
"2458",1,2018-06-18 21:45:00,27.481,74.641,22.689,"MAT_M25","Understory"
"2459",1,2018-06-18 21:48:00,27.431,74.572,22.627,"MAT_M25","Understory"
"2460",1,2018-06-18 21:51:00,27.382,74.533,22.572,"MAT_M25","Understory"
"2461",1,2018-06-18 21:54:00,27.308,74.4,22.473,"MAT_M25","Understory"
"2462",1,2018-06-18 21:57:00,27.259,74.361,22.417,"MAT_M25","Unclassified"
"2463",1,2018-06-18 22:00:00,27.21,74.44,22.386,"MAT_M25","Unclassified"
"2464",1,2018-06-18 22:03:00,27.136,74.426,22.312,"MAT_M25","Mid"
"2465",1,2018-06-18 22:06:00,27.063,74.441,22.244,"MAT_M25","Mid"
"2466",1,2018-06-18 22:09:00,27.014,74.461,22.2,"MAT_M25","Mid"
"2467",1,2018-06-18 22:12:00,26.965,74.452,22.151,"MAT_M25","Mid"
"2468",1,2018-06-18 22:15:00,26.916,74.501,22.114,"MAT_M25","Unclassified"
"2469",1,2018-06-18 22:18:00,26.842,74.516,22.046,"MAT_M25","Canopy"
"2470",1,2018-06-18 22:21:00,26.793,74.566,22.008,"MAT_M25","Canopy"
"2471",1,2018-06-18 22:24:00,26.72,74.551,21.934,"MAT_M25","Canopy"
"2472",1,2018-06-18 22:27:00,26.671,74.512,21.879,"MAT_M25","Unclassified"
"2473",1,2018-06-18 22:30:00,26.622,74.562,21.842,"MAT_M25","Unclassified"
"2474",1,2018-06-18 22:33:00,26.573,74.552,21.792,"MAT_M25","Unclassified"
"2475",2,2018-06-18 22:09:00,23.521,91.289,21.84,"M23","Understory"
"2476",2,2018-06-18 22:12:00,23.472,91.223,21.781,"M23","Understory"
"2477",2,2018-06-18 22:15:00,23.4,91.858,21.811,"M23","Understory"
"2478",2,2018-06-18 22:18:00,23.424,92.867,21.994,"M23","Understory"
"2479",2,2018-06-18 22:21:00,23.472,92.906,22.048,"M23","Understory"
"2480",2,2018-06-18 22:24:00,23.521,92.621,22.051,"M23","Understory"
"2481",2,2018-06-18 22:27:00,23.497,91.855,21.906,"M23","Understory"
"2482",2,2018-06-18 22:30:00,23.472,91.55,21.834,"M23","Understory"
"2483",2,2018-06-18 22:33:00,23.472,91.876,21.886,"M23","Understory"
"2484",2,2018-06-18 22:36:00,23.472,91.958,21.898,"M23","Understory"
"2485",2,2018-06-18 22:39:00,23.497,91.909,21.915,"M23","Understory"
"2486",2,2018-06-18 22:42:00,23.472,91.141,21.768,"M23","Understory"
"2487",2,2018-06-18 22:45:00,23.472,91.386,21.807,"M23","Unclassified"
"2488",2,2018-06-18 22:48:00,23.448,91.598,21.817,"M23","Unclassified"
"2489",2,2018-06-18 22:51:00,23.448,91.816,21.852,"M23","Mid"
"2490",2,2018-06-18 22:54:00,23.472,91.277,21.79,"M23","Mid"
"2491",2,2018-06-18 22:57:00,23.472,91.305,21.794,"M23","Mid"
"2492",2,2018-06-18 23:00:00,23.448,91.462,21.796,"M23","Mid"
"2493",2,2018-06-18 23:03:00,23.448,91.761,21.843,"M23","Canopy"
"2494",2,2018-06-18 23:06:00,23.472,91.985,21.903,"M23","Canopy"
"2495",2,2018-06-18 23:09:00,23.569,92.66,22.105,"M23","Canopy"
"2496",2,2018-06-18 23:12:00,23.809,92.285,22.286,"M23","Unclassified"
"2497",2,2018-06-18 23:15:00,23.93,91.525,22.284,"M23","Unclassified"
"2498",2,2018-06-18 23:18:00,24.002,91.897,22.415,"M23","Unclassified"
"2499",2,2018-06-18 23:21:00,24.195,91.917,22.61,"M23","Unclassified"
"2500",2,2018-06-28 08:30:00,24.267,94.132,23.032,"BR27","Understory"
"2501",2,2018-06-28 08:33:00,24.243,94.126,23.007,"BR27","Understory"
"2502",2,2018-06-28 08:36:00,24.219,94.147,22.986,"BR27","Understory"
"2503",2,2018-06-28 08:39:00,24.171,94.162,22.94,"BR27","Understory"
"2504",2,2018-06-28 08:42:00,24.122,94.258,22.907,"BR27","Understory"
"2505",2,2018-06-28 08:45:00,24.05,94.293,22.841,"BR27","Understory"
"2506",2,2018-06-28 08:48:00,23.954,94.323,22.749,"BR27","Understory"
"2507",2,2018-06-28 08:51:00,23.905,94.338,22.703,"BR27","Understory"
"2508",2,2018-06-28 08:54:00,23.905,94.418,22.716,"BR27","Understory"
"2509",2,2018-06-28 08:57:00,23.954,94.538,22.782,"BR27","Understory"
"2510",2,2018-06-28 09:00:00,24.002,94.604,22.841,"BR27","Understory"
"2511",2,2018-06-28 09:03:00,24.074,94.676,22.924,"BR27","Understory"
"2512",2,2018-06-28 09:06:00,24.122,94.742,22.982,"BR27","Unclassified"
"2513",2,2018-06-28 09:09:00,24.098,94.682,22.949,"BR27","Unclassified"
"2514",2,2018-06-28 09:12:00,24.171,94.755,23.032,"BR27","Mid"
"2515",2,2018-06-28 09:15:00,24.243,94.773,23.107,"BR27","Mid"
"2516",2,2018-06-28 09:18:00,24.219,94.767,23.082,"BR27","Mid"
"2517",2,2018-06-28 09:21:00,24.195,94.761,23.057,"BR27","Unclassified"
"2518",2,2018-06-28 09:24:00,24.195,94.68,23.045,"BR27","Unclassified"
"2519",2,2018-06-28 09:27:00,24.339,94.878,23.22,"BR27","Canopy"
"2520",2,2018-06-28 09:30:00,24.339,94.959,23.232,"BR27","Canopy"
"2521",2,2018-06-28 09:33:00,24.195,94.841,23.07,"BR27","Canopy"
"2522",2,2018-06-28 09:36:00,24.291,95.027,23.195,"BR27","Canopy"
"2523",2,2018-06-28 09:39:00,24.363,95.127,23.282,"BR27","Unclassified"
"2524",2,2018-06-28 09:42:00,24.436,95.414,23.399,"BR27","Unclassified"
"2525",2,2018-06-28 09:57:00,24.677,97.243,23.918,"BR28","Understory"
"2526",2,2018-06-28 10:00:00,24.871,97.453,24.144,"BR28","Understory"
"2527",2,2018-06-28 10:03:00,25.21,97.595,24.505,"BR28","Understory"
"2528",2,2018-06-28 10:06:00,25.38,97.773,24.702,"BR28","Understory"
"2529",2,2018-06-28 10:09:00,25.428,97.438,24.7,"BR28","Understory"
"2530",2,2018-06-28 10:12:00,25.453,97.659,24.757,"BR28","Understory"
"2531",2,2018-06-28 10:15:00,25.501,97.725,24.816,"BR28","Understory"
"2532",2,2018-06-28 10:18:00,25.55,97.844,24.883,"BR28","Understory"
"2533",2,2018-06-28 10:21:00,25.574,97.931,24.92,"BR28","Understory"
"2534",2,2018-06-28 10:24:00,25.598,97.803,24.925,"BR28","Understory"
"2535",2,2018-06-28 10:27:00,25.477,97.798,24.803,"BR28","Understory"
"2536",2,2018-06-28 10:30:00,25.453,98.059,24.818,"BR28","Understory"
"2537",2,2018-06-28 10:33:00,25.453,98.245,24.845,"BR28","Unclassified"
"2538",2,2018-06-28 10:36:00,25.477,98.118,24.851,"BR28","Unclassified"
"2539",2,2018-06-28 10:39:00,25.404,97.913,24.747,"BR28","Unclassified"
"2540",2,2018-06-28 10:42:00,25.331,98.054,24.695,"BR28","Mid"
"2541",2,2018-06-28 10:45:00,25.21,97.729,24.525,"BR28","Mid"
"2542",2,2018-06-28 10:48:00,25.089,98.043,24.45,"BR28","Mid"
"2543",2,2018-06-28 10:51:00,25.089,98.309,24.49,"BR28","Unclassified"
"2544",2,2018-06-28 10:54:00,25.162,98.115,24.534,"BR28","Unclassified"
"2545",2,2018-06-28 10:57:00,25.283,97.881,24.621,"BR28","Canopy"
"2546",2,2018-06-28 11:00:00,25.355,97.98,24.708,"BR28","Canopy"
"2547",2,2018-06-28 11:03:00,25.234,97.788,24.558,"BR28","Canopy"
"2548",2,2018-06-28 11:06:00,24.944,98.085,24.311,"BR28","Unclassified"
"2549",2,2018-06-28 11:09:00,24.798,98.126,24.171,"BR28","Unclassified"
"2550",1,2018-06-28 08:12:00,24.146,96.411,23.261,"BR29","Understory"
"2551",1,2018-06-28 08:15:00,24.243,96.649,23.394,"BR29","Understory"
"2552",1,2018-06-28 08:18:00,24.339,96.995,23.542,"BR29","Understory"
"2553",1,2018-06-28 08:21:00,24.388,96.42,23.504,"BR29","Understory"
"2554",1,2018-06-28 08:24:00,24.436,96.539,23.57,"BR29","Understory"
"2555",1,2018-06-28 08:27:00,24.436,97.446,23.707,"BR29","Understory"
"2556",1,2018-06-28 08:30:00,24.412,97.493,23.689,"BR29","Understory"
"2557",1,2018-06-28 08:33:00,24.339,97.314,23.59,"BR29","Understory"
"2558",1,2018-06-28 08:36:00,24.291,97.568,23.58,"BR29","Understory"
"2559",1,2018-06-28 08:39:00,24.291,98.92,23.779,"BR29","Understory"
"2560",1,2018-06-28 08:42:00,24.291,99.236,23.826,"BR29","Understory"
"2561",1,2018-06-28 08:45:00,24.219,97.708,23.528,"BR29","Understory"
"2562",1,2018-06-28 08:48:00,24.098,98.366,23.504,"BR29",NA
"2563",1,2018-06-28 08:51:00,23.978,98.81,23.449,"BR29",NA
"2564",1,2018-06-28 08:54:00,23.881,98.942,23.371,"BR29",NA
"2565",1,2018-06-28 08:57:00,23.833,99.535,23.409,"BR29","Mid"
"2566",1,2018-06-28 09:00:00,23.905,99.791,23.519,"BR29","Mid"
"2567",1,2018-06-28 09:03:00,23.978,100,23.628,"BR29","Mid"
"2568",1,2018-06-28 09:06:00,24.05,100,23.745,"BR29","Mid"
"2569",1,2018-06-28 09:09:00,24.146,100,23.839,"BR29",NA
"2570",1,2018-06-28 09:12:00,24.171,99.494,23.742,"BR29",NA
"2571",1,2018-06-28 09:15:00,24.146,100,23.816,"BR29",NA
"2572",1,2018-06-28 09:18:00,24.243,99.882,23.871,"BR29",NA
"2573",1,2018-06-28 09:21:00,24.219,99.665,23.816,"BR29",NA
"2574",1,2018-06-28 09:24:00,24.243,100,23.89,"BR29",NA
"2575",1,2018-06-28 09:54:00,24.557,100,24.26,"BR30","Understory"
"2576",1,2018-06-28 09:57:00,24.508,100,24.262,"BR30","Understory"
"2577",1,2018-06-28 10:00:00,25.016,100,24.816,"BR30","Understory"
"2578",1,2018-06-28 10:03:00,25.21,100,25.011,"BR30","Understory"
"2579",1,2018-06-28 10:06:00,25.307,100,25.109,"BR30","Understory"
"2580",1,2018-06-28 10:09:00,25.404,100,25.214,"BR30","Understory"
"2581",1,2018-06-28 10:12:00,25.744,100,25.559,"BR30","Understory"
"2582",1,2018-06-28 10:15:00,25.939,100,25.743,"BR30","Understory"
"2583",1,2018-06-28 10:18:00,26.085,100,25.892,"BR30","Understory"
"2584",1,2018-06-28 10:21:00,26.036,100,25.838,"BR30","Understory"
"2585",1,2018-06-28 10:24:00,25.841,100,25.657,"BR30","Understory"
"2586",1,2018-06-28 10:27:00,25.55,100,25.344,"BR30","Understory"
"2587",1,2018-06-28 10:30:00,25.283,100,25.049,"BR30",NA
"2588",1,2018-06-28 10:33:00,25.065,100,24.844,"BR30",NA
"2589",1,2018-06-28 10:36:00,25.113,100,24.868,"BR30",NA
"2590",1,2018-06-28 10:39:00,24.919,98.901,24.408,"BR30",NA
"2591",1,2018-06-28 10:42:00,24.774,98.067,24.138,"BR30",NA
"2592",1,2018-06-28 10:45:00,24.798,97.993,24.152,"BR30",NA
"2593",1,2018-06-28 10:48:00,24.798,97.807,24.124,"BR30",NA
"2594",1,2018-06-28 10:51:00,24.944,98.165,24.323,"BR30",NA
"2595",1,2018-06-28 10:54:00,25.258,97.608,24.555,"BR30",NA
"2596",1,2018-06-28 10:57:00,25.525,96.472,24.651,"BR30",NA
"2597",1,2018-06-28 11:00:00,25.72,94.986,24.615,"BR30",NA
"2598",1,2018-06-28 11:03:00,25.623,95.096,24.535,"BR30",NA
"2599",1,2018-06-28 11:06:00,25.234,96.531,24.368,"BR30",NA
"2600",2,2018-06-26 11:42:00,25.939,92.81,24.489,"BR21","Understory"
"2601",2,2018-06-26 11:45:00,26.646,91.143,24.922,"BR21","Understory"
"2602",2,2018-06-26 11:48:00,27.112,91.945,25.516,"BR21","Understory"
"2603",2,2018-06-26 11:51:00,27.333,90.2,25.446,"BR21","Understory"
"2604",2,2018-06-26 11:54:00,27.456,89.644,25.474,"BR21","Understory"
"2605",2,2018-06-26 11:57:00,27.505,89.851,25.558,"BR21","Understory"
"2606",2,2018-06-26 12:00:00,27.554,90.169,25.661,"BR21","Understory"
"2607",2,2018-06-26 12:03:00,27.702,90.482,25.86,"BR21","Understory"
"2608",2,2018-06-26 12:06:00,27.875,90.607,26.052,"BR21","Understory"
"2609",2,2018-06-26 12:09:00,28.023,91.059,26.275,"BR21","Understory"
"2610",2,2018-06-26 12:12:00,28.097,90.688,26.287,"BR21","Understory"
"2611",2,2018-06-26 12:15:00,28.171,90.844,26.387,"BR21","Understory"
"2612",2,2018-06-26 12:18:00,28.196,86.785,25.712,"BR21","Unclassified"
"2613",2,2018-06-26 12:21:00,28.147,81.779,24.748,"BR21","Unclassified"
"2614",2,2018-06-26 12:24:00,28.072,81.302,24.585,"BR21","Unclassified"
"2615",2,2018-06-26 12:27:00,27.998,79.2,24.108,"BR21","Unclassified"
"2616",2,2018-06-26 12:30:00,27.924,81.904,24.554,"BR21","Mid"
"2617",2,2018-06-26 12:33:00,27.899,79.789,24.127,"BR21","Mid"
"2618",2,2018-06-26 12:36:00,27.604,79.525,23.787,"BR21","Mid"
"2619",2,2018-06-26 12:39:00,26.402,81.779,23.04,"BR21","Unclassified"
"2620",2,2018-06-26 12:42:00,25.428,88.694,23.305,"BR21","Unclassified"
"2621",2,2018-06-26 12:45:00,24.702,90.041,22.81,"BR21","Canopy"
"2622",2,2018-06-26 12:48:00,24.171,92.646,22.702,"BR21","Canopy"
"2623",2,2018-06-26 12:51:00,23.809,93.369,22.456,"BR21","Canopy"
"2624",2,2018-06-26 12:54:00,23.4,93.294,22.037,"BR21","Unclassified"
"2625",2,2018-06-26 10:21:00,27.136,90.403,25.285,"BR20","Understory"
"2626",2,2018-06-26 10:24:00,27.677,84.74,24.835,"BR20","Understory"
"2627",2,2018-06-26 10:27:00,27.998,85.636,25.312,"BR20","Understory"
"2628",2,2018-06-26 10:30:00,27.875,83.929,24.881,"BR20","Understory"
"2629",2,2018-06-26 10:33:00,27.481,90.151,25.584,"BR20","Understory"
"2630",2,2018-06-26 10:36:00,26.989,92.025,25.408,"BR20","Understory"
"2631",2,2018-06-26 10:39:00,26.598,92.617,25.114,"BR20","Understory"
"2632",2,2018-06-26 10:42:00,26.182,92.871,24.742,"BR20","Understory"
"2633",2,2018-06-26 10:45:00,25.841,93.795,24.55,"BR20","Understory"
"2634",2,2018-06-26 10:48:00,25.598,94.088,24.353,"BR20","Understory"
"2635",2,2018-06-26 10:51:00,25.501,93.084,24.097,"BR20","Understory"
"2636",2,2018-06-26 10:54:00,25.598,90.807,23.825,"BR20","Understory"
"2637",2,2018-06-26 10:57:00,25.939,87.364,23.583,"BR20","Unclassified"
"2638",2,2018-06-26 11:00:00,26.378,84.31,23.479,"BR20","Mid"
"2639",2,2018-06-26 11:03:00,26.867,85.184,24.117,"BR20","Mid"
"2640",2,2018-06-26 11:06:00,27.112,82.333,23.838,"BR20","Mid"
"2641",2,2018-06-26 11:09:00,27.014,81.939,23.669,"BR20","Mid"
"2642",2,2018-06-26 11:12:00,26.891,82.428,23.64,"BR20","Canopy"
"2643",2,2018-06-26 11:15:00,26.916,83.69,23.895,"BR20","Canopy"
"2644",2,2018-06-26 11:18:00,26.842,83.246,23.742,"BR20","Canopy"
"2645",2,2018-06-26 11:21:00,26.72,83.419,23.653,"BR20","Canopy"
"2646",2,2018-06-26 11:24:00,26.549,83.751,23.546,"BR20","Unclassified"
"2647",2,2018-06-26 11:27:00,26.378,84.961,23.595,"BR20","Unclassified"
"2648",2,2018-06-26 11:30:00,26.182,86.355,23.649,"BR20","Unclassified"
"2649",2,2018-06-26 11:33:00,25.987,89.741,24.035,"BR20","Unclassified"
"2650",1,2018-06-27 10:24:00,26.695,95.531,25.675,"BR26","Understory"
"2651",1,2018-06-27 10:27:00,26.524,95.054,25.429,"BR26","Understory"
"2652",1,2018-06-27 10:30:00,26.28,90.253,24.41,"BR26","Understory"
"2653",1,2018-06-27 10:33:00,26.036,89.697,24.076,"BR26","Understory"
"2654",1,2018-06-27 10:36:00,25.866,95.347,24.817,"BR26","Understory"
