"Plot Title: 11"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20254718, SEN S/N: 20254718)","Intensity, Lux (LGR S/N: 20254718, SEN S/N: 20254718)","Coupler Attached (LGR S/N: 20254718)","Host Connected (LGR S/N: 20254718)","Stopped (LGR S/N: 20254718)","End Of File (LGR S/N: 20254718)"
3058,06/16/18 03:30:00 PM,28.357,6200.0,,,,
3059,06/16/18 03:40:00 PM,28.357,5511.1,,,,
3060,06/16/18 03:50:00 PM,27.862,4650.0,,,,
3061,06/16/18 04:00:00 PM,27.567,4133.4,,,,
3062,06/16/18 04:10:00 PM,27.173,3444.5,,,,
3063,06/16/18 04:20:00 PM,26.879,1808.3,,,,
3064,06/16/18 04:30:00 PM,26.488,1356.3,,,,
3065,06/16/18 04:40:00 PM,26.292,1162.5,,,,
3066,06/16/18 04:50:00 PM,26.097,796.5,,,,
3067,06/16/18 05:00:00 PM,25.902,495.1,,,,
3068,06/16/18 05:10:00 PM,25.708,193.8,,,,
3069,06/16/18 05:20:00 PM,25.513,43.1,,,,
3070,06/16/18 05:30:00 PM,25.416,0.0,,,,
3071,06/16/18 05:40:00 PM,25.222,0.0,,,,
3072,06/16/18 05:50:00 PM,25.028,0.0,,,,
3073,06/16/18 06:00:00 PM,24.835,0.0,,,,
3074,06/16/18 06:10:00 PM,24.641,0.0,,,,
3075,06/16/18 06:20:00 PM,24.448,0.0,,,,
3076,06/16/18 06:30:00 PM,24.255,0.0,,,,
3077,06/16/18 06:40:00 PM,23.966,0.0,,,,
3078,06/16/18 06:50:00 PM,23.773,0.0,,,,
3079,06/16/18 07:00:00 PM,23.484,0.0,,,,
3080,06/16/18 07:10:00 PM,23.388,0.0,,,,
3081,06/16/18 07:20:00 PM,23.196,0.0,,,,
3082,06/16/18 07:30:00 PM,23.196,0.0,,,,
3083,06/16/18 07:40:00 PM,23.388,0.0,,,,
3084,06/16/18 07:50:00 PM,23.677,0.0,,,,
3085,06/16/18 08:00:00 PM,23.773,0.0,,,,
3086,06/16/18 08:10:00 PM,23.869,0.0,,,,
3087,06/16/18 08:20:00 PM,23.966,0.0,,,,
3088,06/16/18 08:30:00 PM,23.966,0.0,,,,
3089,06/16/18 08:40:00 PM,23.966,0.0,,,,
3090,06/16/18 08:50:00 PM,23.869,0.0,,,,
3091,06/16/18 09:00:00 PM,23.869,0.0,,,,
3092,06/16/18 09:10:00 PM,23.869,0.0,,,,
3093,06/16/18 09:20:00 PM,23.773,0.0,,,,
3094,06/16/18 09:30:00 PM,23.581,0.0,,,,
3095,06/16/18 09:40:00 PM,23.484,0.0,,,,
3096,06/16/18 09:50:00 PM,23.292,0.0,,,,
3097,06/16/18 10:00:00 PM,23.100,0.0,,,,
3098,06/16/18 10:10:00 PM,23.004,0.0,,,,
3099,06/16/18 10:20:00 PM,22.908,0.0,,,,
3100,06/16/18 10:30:00 PM,22.812,0.0,,,,
3101,06/16/18 10:40:00 PM,22.621,0.0,,,,
3102,06/16/18 10:50:00 PM,22.429,0.0,,,,
3103,06/16/18 11:00:00 PM,22.333,0.0,,,,
3104,06/16/18 11:10:00 PM,22.238,0.0,,,,
3105,06/16/18 11:20:00 PM,22.142,0.0,,,,
3106,06/16/18 11:30:00 PM,22.046,0.0,,,,
3107,06/16/18 11:40:00 PM,21.855,0.0,,,,
3108,06/16/18 11:50:00 PM,21.855,0.0,,,,
3109,06/17/18 12:00:00 AM,21.760,0.0,,,,
3110,06/17/18 12:10:00 AM,21.760,0.0,,,,
3111,06/17/18 12:20:00 AM,21.760,0.0,,,,
3112,06/17/18 12:30:00 AM,21.664,0.0,,,,
3113,06/17/18 12:40:00 AM,21.569,0.0,,,,
3114,06/17/18 12:50:00 AM,21.664,0.0,,,,
3115,06/17/18 01:00:00 AM,21.569,0.0,,,,
3116,06/17/18 01:10:00 AM,21.473,0.0,,,,
3117,06/17/18 01:20:00 AM,21.473,0.0,,,,
3118,06/17/18 01:30:00 AM,21.378,0.0,,,,
3119,06/17/18 01:40:00 AM,21.473,0.0,,,,
3120,06/17/18 01:50:00 AM,21.473,0.0,,,,
3121,06/17/18 02:00:00 AM,21.473,0.0,,,,
3122,06/17/18 02:10:00 AM,21.473,0.0,,,,
3123,06/17/18 02:20:00 AM,21.473,0.0,,,,
3124,06/17/18 02:30:00 AM,21.473,0.0,,,,
3125,06/17/18 02:40:00 AM,21.664,0.0,,,,
3126,06/17/18 02:50:00 AM,21.664,0.0,,,,
3127,06/17/18 03:00:00 AM,21.664,0.0,,,,
3128,06/17/18 03:10:00 AM,21.664,0.0,,,,
3129,06/17/18 03:20:00 AM,21.664,0.0,,,,
3130,06/17/18 03:30:00 AM,21.855,0.0,,,,
3131,06/17/18 03:40:00 AM,21.855,0.0,,,,
3132,06/17/18 03:50:00 AM,21.855,0.0,,,,
3133,06/17/18 04:00:00 AM,21.951,0.0,,,,
3134,06/17/18 04:10:00 AM,21.951,0.0,,,,
3135,06/17/18 04:20:00 AM,21.951,0.0,,,,
3136,06/17/18 04:30:00 AM,21.855,0.0,,,,
3137,06/17/18 04:40:00 AM,21.855,0.0,,,,
3138,06/17/18 04:50:00 AM,21.760,0.0,,,,
3139,06/17/18 05:00:00 AM,21.760,0.0,,,,
3140,06/17/18 05:10:00 AM,21.760,0.0,,,,
3141,06/17/18 05:20:00 AM,21.855,75.3,,,,
3142,06/17/18 05:30:00 AM,21.855,172.2,,,,
3143,06/17/18 05:40:00 AM,21.951,430.6,,,,
3144,06/17/18 05:50:00 AM,22.046,484.4,,,,
3145,06/17/18 06:00:00 AM,22.333,1076.4,,,,
3146,06/17/18 06:10:00 AM,22.717,1722.2,,,,
3147,06/17/18 06:20:00 AM,23.100,1980.6,,,,
3148,06/17/18 06:30:00 AM,23.581,3100.0,,,,
3149,06/17/18 06:40:00 AM,24.835,5511.1,,,,
3150,06/17/18 06:50:00 AM,25.028,3272.2,,,,
3151,06/17/18 07:00:00 AM,24.835,2669.5,,,,
3152,06/17/18 07:10:00 AM,24.931,2755.6,,,,
3153,06/17/18 07:20:00 AM,25.125,3272.2,,,,
3154,06/17/18 07:30:00 AM,26.000,9300.1,,,,
3155,06/17/18 07:40:00 AM,27.075,9644.5,,,,
3156,06/17/18 07:50:00 AM,27.764,6544.5,,,,
3157,06/17/18 08:00:00 AM,28.456,10333.4,,,,
3158,06/17/18 08:10:00 AM,28.953,10677.8,,,,
3159,06/17/18 08:20:00 AM,29.452,5511.1,,,,
3160,06/17/18 08:30:00 AM,28.655,5166.7,,,,
3161,06/17/18 08:40:00 AM,28.754,6544.5,,,,
3162,06/17/18 08:50:00 AM,28.655,9644.5,,,,
3163,06/17/18 09:00:00 AM,28.754,5511.1,,,,
3164,06/17/18 09:10:00 AM,28.357,5166.7,,,,
3165,06/17/18 09:20:00 AM,28.853,10333.4,,,,
3166,06/17/18 09:30:00 AM,29.053,6544.5,,,,
3167,06/17/18 09:40:00 AM,29.652,12400.1,,,,
3168,06/17/18 09:50:00 AM,30.054,8266.7,,,,
3169,06/17/18 10:00:00 AM,29.552,6544.5,,,,
3170,06/17/18 10:10:00 AM,28.953,6200.0,,,,
3171,06/17/18 10:20:00 AM,29.053,6544.5,,,,
3172,06/17/18 10:30:00 AM,29.152,7233.4,,,,
3173,06/17/18 10:40:00 AM,29.053,7233.4,,,,
3174,06/17/18 10:50:00 AM,29.152,7233.4,,,,
3175,06/17/18 11:00:00 AM,28.953,7233.4,,,,
3176,06/17/18 11:10:00 AM,29.352,7577.8,,,,
3177,06/17/18 11:20:00 AM,29.352,8266.7,,,,
3178,06/17/18 11:30:00 AM,29.352,6544.5,,,,
3179,06/17/18 11:40:00 AM,29.053,6544.5,,,,
3180,06/17/18 11:50:00 AM,28.953,6544.5,,,,
3181,06/17/18 12:00:00 PM,28.853,6544.5,,,,
3182,06/17/18 12:10:00 PM,28.953,6200.0,,,,
3183,06/17/18 12:20:00 PM,28.953,6200.0,,,,
3184,06/17/18 12:30:00 PM,28.555,5511.1,,,,
3185,06/17/18 12:40:00 PM,28.555,5166.7,,,,
3186,06/17/18 12:50:00 PM,28.555,5338.9,,,,
3187,06/17/18 01:00:00 PM,28.357,5166.7,,,,
3188,06/17/18 01:10:00 PM,28.456,5338.9,,,,
3189,06/17/18 01:20:00 PM,28.555,5166.7,,,,
3190,06/17/18 01:30:00 PM,28.456,4650.0,,,,
3191,06/17/18 01:40:00 PM,28.258,5166.7,,,,
3192,06/17/18 01:50:00 PM,28.357,6544.5,,,,
3193,06/17/18 02:00:00 PM,28.456,7233.4,,,,
3194,06/17/18 02:10:00 PM,28.456,5511.1,,,,
3195,06/17/18 02:20:00 PM,28.655,6544.5,,,,
3196,06/17/18 02:30:00 PM,28.357,6200.0,,,,
3197,06/17/18 02:40:00 PM,28.555,8266.7,,,,
3198,06/17/18 02:50:00 PM,28.456,4994.5,,,,
3199,06/17/18 03:00:00 PM,28.060,4133.4,,,,
3200,06/17/18 03:10:00 PM,27.862,4822.3,,,,
3201,06/17/18 03:20:00 PM,28.159,5166.7,,,,
3202,06/17/18 03:30:00 PM,27.862,2755.6,,,,
3203,06/17/18 03:40:00 PM,27.370,2238.9,,,,
3204,06/17/18 03:50:00 PM,27.173,1894.5,,,,
3205,06/17/18 04:00:00 PM,26.977,1636.1,,,,
3206,06/17/18 04:10:00 PM,26.781,1184.0,,,,
3207,06/17/18 04:20:00 PM,26.585,861.1,,,,
3208,06/17/18 04:30:00 PM,26.488,645.8,,,,
3209,06/17/18 04:40:00 PM,26.390,484.4,,,,
3210,06/17/18 04:50:00 PM,26.195,322.9,,,,
3211,06/17/18 05:00:00 PM,26.097,204.5,,,,
3212,06/17/18 05:10:00 PM,25.902,75.3,,,,
3213,06/17/18 05:20:00 PM,25.805,10.8,,,,
3214,06/17/18 05:30:00 PM,25.610,0.0,,,,
3215,06/17/18 05:40:00 PM,25.513,0.0,,,,
3216,06/17/18 05:50:00 PM,25.416,0.0,,,,
3217,06/17/18 06:00:00 PM,25.319,0.0,,,,
3218,06/17/18 06:10:00 PM,25.222,0.0,,,,
3219,06/17/18 06:20:00 PM,25.125,0.0,,,,
3220,06/17/18 06:30:00 PM,24.931,0.0,,,,
3221,06/17/18 06:40:00 PM,24.835,0.0,,,,
3222,06/17/18 06:50:00 PM,24.738,0.0,,,,
3223,06/17/18 07:00:00 PM,24.545,0.0,,,,
3224,06/17/18 07:10:00 PM,24.255,0.0,,,,
3225,06/17/18 07:20:00 PM,24.062,0.0,,,,
3226,06/17/18 07:30:00 PM,23.773,0.0,,,,
3227,06/17/18 07:40:00 PM,23.581,0.0,,,,
3228,06/17/18 07:50:00 PM,23.388,0.0,,,,
3229,06/17/18 08:00:00 PM,23.196,0.0,,,,
3230,06/17/18 08:10:00 PM,23.004,0.0,,,,
3231,06/17/18 08:20:00 PM,22.908,0.0,,,,
3232,06/17/18 08:30:00 PM,22.717,0.0,,,,
3233,06/17/18 08:40:00 PM,22.525,0.0,,,,
3234,06/17/18 08:50:00 PM,22.429,0.0,,,,
3235,06/17/18 09:00:00 PM,22.333,0.0,,,,
3236,06/17/18 09:10:00 PM,22.238,0.0,,,,
3237,06/17/18 09:20:00 PM,22.142,0.0,,,,
3238,06/17/18 09:30:00 PM,22.046,0.0,,,,
3239,06/17/18 09:40:00 PM,22.046,0.0,,,,
3240,06/17/18 09:50:00 PM,21.951,0.0,,,,
3241,06/17/18 10:00:00 PM,21.855,0.0,,,,
3242,06/17/18 10:10:00 PM,21.855,0.0,,,,
3243,06/17/18 10:20:00 PM,21.760,0.0,,,,
3244,06/17/18 10:30:00 PM,21.664,0.0,,,,
3245,06/17/18 10:40:00 PM,21.664,0.0,,,,
3246,06/17/18 10:50:00 PM,21.664,0.0,,,,
3247,06/17/18 11:00:00 PM,21.569,0.0,,,,
3248,06/17/18 11:10:00 PM,21.664,0.0,,,,
3249,06/17/18 11:20:00 PM,21.569,0.0,,,,
3250,06/17/18 11:30:00 PM,21.473,0.0,,,,
3251,06/17/18 11:40:00 PM,21.473,0.0,,,,
3252,06/17/18 11:50:00 PM,21.473,0.0,,,,
3253,06/18/18 12:00:00 AM,21.473,0.0,,,,
3254,06/18/18 12:10:00 AM,21.378,0.0,,,,
3255,06/18/18 12:20:00 AM,21.378,0.0,,,,
3256,06/18/18 12:30:00 AM,21.378,0.0,,,,
3257,06/18/18 12:40:00 AM,21.378,0.0,,,,
3258,06/18/18 12:50:00 AM,21.282,0.0,,,,
3259,06/18/18 01:00:00 AM,21.378,0.0,,,,
3260,06/18/18 01:10:00 AM,21.473,0.0,,,,
3261,06/18/18 01:20:00 AM,21.569,0.0,,,,
3262,06/18/18 01:30:00 AM,21.569,0.0,,,,
3263,06/18/18 01:40:00 AM,21.569,0.0,,,,
3264,06/18/18 01:50:00 AM,21.569,0.0,,,,
3265,06/18/18 02:00:00 AM,21.664,0.0,,,,
3266,06/18/18 02:10:00 AM,21.760,0.0,,,,
3267,06/18/18 02:20:00 AM,21.855,0.0,,,,
3268,06/18/18 02:30:00 AM,21.951,0.0,,,,
3269,06/18/18 02:40:00 AM,22.046,0.0,,,,
3270,06/18/18 02:50:00 AM,22.142,0.0,,,,
3271,06/18/18 03:00:00 AM,22.238,0.0,,,,
3272,06/18/18 03:10:00 AM,22.142,0.0,,,,
3273,06/18/18 03:20:00 AM,22.142,0.0,,,,
3274,06/18/18 03:30:00 AM,21.951,0.0,,,,
3275,06/18/18 03:40:00 AM,21.855,0.0,,,,
3276,06/18/18 03:50:00 AM,21.664,0.0,,,,
3277,06/18/18 04:00:00 AM,21.664,0.0,,,,
3278,06/18/18 04:10:00 AM,21.569,0.0,,,,
3279,06/18/18 04:20:00 AM,21.569,0.0,,,,
3280,06/18/18 04:30:00 AM,21.473,0.0,,,,
3281,06/18/18 04:40:00 AM,21.473,0.0,,,,
3282,06/18/18 04:50:00 AM,21.282,0.0,,,,
3283,06/18/18 05:00:00 AM,21.282,0.0,,,,
3284,06/18/18 05:10:00 AM,21.282,0.0,,,,
3285,06/18/18 05:20:00 AM,21.187,10.8,,,,
3286,06/18/18 05:30:00 AM,21.282,107.6,,,,
3287,06/18/18 05:40:00 AM,21.282,333.7,,,,
3288,06/18/18 05:50:00 AM,21.473,624.3,,,,
3289,06/18/18 06:00:00 AM,21.760,968.8,,,,
3290,06/18/18 06:10:00 AM,22.238,1636.1,,,,
3291,06/18/18 06:20:00 AM,22.717,2152.8,,,,
3292,06/18/18 06:30:00 AM,23.677,3444.5,,,,
3293,06/18/18 06:40:00 AM,25.028,5166.7,,,,
3294,06/18/18 06:50:00 AM,25.319,5511.1,,,,
3295,06/18/18 07:00:00 AM,25.805,6544.5,,,,
3296,06/18/18 07:10:00 AM,26.585,8611.2,,,,
3297,06/18/18 07:20:00 AM,27.567,9644.5,,,,
3298,06/18/18 07:30:00 AM,27.075,6200.0,,,,
3299,06/18/18 07:40:00 AM,28.159,10333.4,,,,
3300,06/18/18 07:50:00 AM,28.159,4305.6,,,,
3301,06/18/18 08:00:00 AM,26.585,2411.1,,,,
3302,06/18/18 08:10:00 AM,26.000,3961.1,,,,
3303,06/18/18 08:20:00 AM,26.879,4133.4,,,,
3304,06/18/18 08:30:00 AM,27.075,5511.1,,,,
3305,06/18/18 08:40:00 AM,28.357,10333.4,,,,
3306,06/18/18 08:50:00 AM,28.853,11022.3,,,,
3307,06/18/18 09:00:00 AM,28.953,11022.3,,,,
3308,06/18/18 09:10:00 AM,29.552,11711.2,,,,
3309,06/18/18 09:20:00 AM,28.953,8611.2,,,,
3310,06/18/18 09:30:00 AM,29.252,8611.2,,,,
3311,06/18/18 09:40:00 AM,28.754,5511.1,,,,
3312,06/18/18 09:50:00 AM,28.357,6200.0,,,,
3313,06/18/18 10:00:00 AM,28.555,6544.5,,,,
3314,06/18/18 10:10:00 AM,28.655,7233.4,,,,
3315,06/18/18 10:20:00 AM,28.655,7233.4,,,,
3316,06/18/18 10:30:00 AM,28.754,6200.0,,,,
3317,06/18/18 10:40:00 AM,28.555,6544.5,,,,
3318,06/18/18 10:50:00 AM,28.655,6544.5,,,,
3319,06/18/18 11:00:00 AM,28.754,6544.5,,,,
3320,06/18/18 11:10:00 AM,29.252,8611.2,,,,
3321,06/18/18 11:20:00 AM,29.452,7577.8,,,,
3322,06/18/18 11:30:00 AM,29.352,9644.5,,,,
3323,06/18/18 11:40:00 AM,29.552,7233.4,,,,
3324,06/18/18 11:50:00 AM,29.552,8611.2,,,,
3325,06/18/18 12:00:00 PM,29.853,4133.4,,,,
3326,06/18/18 12:10:00 PM,29.853,10677.8,,,,
3327,06/18/18 12:20:00 PM,30.457,10333.4,,,,
3328,06/18/18 12:30:00 PM,30.457,7577.8,,,,
3329,06/18/18 12:40:00 PM,29.752,5166.7,,,,
3330,06/18/18 12:50:00 PM,29.252,8266.7,,,,
3331,06/18/18 01:00:00 PM,29.552,7233.4,,,,
3332,06/18/18 01:10:00 PM,29.652,8611.2,,,,
3333,06/18/18 01:20:00 PM,29.452,6200.0,,,,
3334,06/18/18 01:30:00 PM,29.252,5338.9,,,,
3335,06/18/18 01:40:00 PM,29.152,8266.7,,,,
3336,06/18/18 01:50:00 PM,28.953,5511.1,,,,
3337,06/18/18 02:00:00 PM,28.555,4994.5,,,,
3338,06/18/18 02:10:00 PM,28.159,4477.8,,,,
3339,06/18/18 02:20:00 PM,27.862,5338.9,,,,
3340,06/18/18 02:30:00 PM,28.060,6200.0,,,,
3341,06/18/18 02:40:00 PM,28.159,4650.0,,,,
3342,06/18/18 02:50:00 PM,27.764,3961.1,,,,
3343,06/18/18 03:00:00 PM,27.468,3616.7,,,,
3344,06/18/18 03:10:00 PM,27.468,3788.9,,,,
3345,06/18/18 03:20:00 PM,27.272,3444.5,,,,
3346,06/18/18 03:30:00 PM,27.075,3272.2,,,,
3347,06/18/18 03:40:00 PM,27.665,6200.0,,,,
3348,06/18/18 03:50:00 PM,27.764,4650.0,,,,
3349,06/18/18 04:00:00 PM,27.468,4477.8,,,,
3350,06/18/18 04:10:00 PM,27.173,3788.9,,,,
3351,06/18/18 04:20:00 PM,26.977,2325.0,,,,
3352,06/18/18 04:30:00 PM,26.683,1550.0,,,,
3353,06/18/18 04:40:00 PM,26.292,893.4,,,,
3354,06/18/18 04:50:00 PM,26.000,656.6,,,,
3355,06/18/18 05:00:00 PM,25.708,430.6,,,,
3356,06/18/18 05:10:00 PM,25.513,161.5,,,,
3357,06/18/18 05:20:00 PM,25.222,32.3,,,,
3358,06/18/18 05:30:00 PM,24.738,0.0,,,,
3359,06/18/18 05:40:00 PM,24.448,0.0,,,,
3360,06/18/18 05:50:00 PM,24.062,0.0,,,,
3361,06/18/18 06:00:00 PM,23.869,0.0,,,,
3362,06/18/18 06:10:00 PM,23.581,0.0,,,,
3363,06/18/18 06:20:00 PM,23.388,0.0,,,,
3364,06/18/18 06:30:00 PM,23.196,0.0,,,,
3365,06/18/18 06:40:00 PM,22.908,0.0,,,,
3366,06/18/18 06:50:00 PM,22.621,0.0,,,,
3367,06/18/18 07:00:00 PM,22.525,0.0,,,,
3368,06/18/18 07:10:00 PM,22.333,0.0,,,,
3369,06/18/18 07:20:00 PM,22.142,0.0,,,,
3370,06/18/18 07:30:00 PM,22.046,0.0,,,,
3371,06/18/18 07:40:00 PM,21.855,0.0,,,,
3372,06/18/18 07:50:00 PM,21.760,0.0,,,,
3373,06/18/18 08:00:00 PM,21.664,0.0,,,,
3374,06/18/18 08:10:00 PM,21.760,0.0,,,,
3375,06/18/18 08:20:00 PM,21.760,0.0,,,,
3376,06/18/18 08:30:00 PM,21.951,0.0,,,,
3377,06/18/18 08:40:00 PM,22.046,0.0,,,,
3378,06/18/18 08:50:00 PM,22.142,0.0,,,,
3379,06/18/18 09:00:00 PM,22.142,0.0,,,,
3380,06/18/18 09:10:00 PM,22.238,0.0,,,,
3381,06/18/18 09:20:00 PM,22.238,0.0,,,,
3382,06/18/18 09:30:00 PM,22.238,0.0,,,,
3383,06/18/18 09:40:00 PM,22.238,0.0,,,,
3384,06/18/18 09:50:00 PM,22.238,0.0,,,,
3385,06/18/18 10:00:00 PM,22.238,0.0,,,,
3386,06/18/18 10:10:00 PM,22.333,0.0,,,,
3387,06/18/18 10:20:00 PM,22.333,0.0,,,,
3388,06/18/18 10:30:00 PM,22.429,0.0,,,,
3389,06/18/18 10:40:00 PM,22.525,0.0,,,,
3390,06/18/18 10:50:00 PM,22.621,0.0,,,,
3391,06/18/18 11:00:00 PM,22.621,0.0,,,,
3392,06/18/18 11:10:00 PM,22.621,0.0,,,,
3393,06/18/18 11:20:00 PM,22.621,0.0,,,,
3394,06/18/18 11:30:00 PM,22.621,0.0,,,,
3395,06/18/18 11:40:00 PM,22.717,0.0,,,,
3396,06/18/18 11:50:00 PM,22.717,0.0,,,,
3397,06/19/18 12:00:00 AM,22.717,0.0,,,,
3398,06/19/18 12:10:00 AM,22.812,0.0,,,,
3399,06/19/18 12:20:00 AM,22.812,0.0,,,,
3400,06/19/18 12:30:00 AM,22.812,0.0,,,,
3401,06/19/18 12:40:00 AM,22.812,0.0,,,,
3402,06/19/18 12:50:00 AM,22.812,0.0,,,,
3403,06/19/18 01:00:00 AM,22.812,0.0,,,,
3404,06/19/18 01:10:00 AM,22.812,0.0,,,,
3405,06/19/18 01:20:00 AM,22.812,0.0,,,,
3406,06/19/18 01:30:00 AM,22.812,0.0,,,,
3407,06/19/18 01:40:00 AM,22.908,0.0,,,,
3408,06/19/18 01:50:00 AM,23.004,0.0,,,,
3409,06/19/18 02:00:00 AM,23.004,0.0,,,,
3410,06/19/18 02:10:00 AM,23.100,0.0,,,,
3411,06/19/18 02:20:00 AM,23.004,0.0,,,,
3412,06/19/18 02:30:00 AM,23.100,0.0,,,,
3413,06/19/18 02:40:00 AM,23.100,0.0,,,,
3414,06/19/18 02:50:00 AM,23.100,0.0,,,,
3415,06/19/18 03:00:00 AM,23.100,0.0,,,,
3416,06/19/18 03:10:00 AM,23.100,0.0,,,,
3417,06/19/18 03:20:00 AM,23.100,0.0,,,,
3418,06/19/18 03:30:00 AM,23.100,0.0,,,,
3419,06/19/18 03:40:00 AM,23.100,0.0,,,,
3420,06/19/18 03:50:00 AM,23.100,0.0,,,,
3421,06/19/18 04:00:00 AM,23.100,0.0,,,,
3422,06/19/18 04:10:00 AM,23.100,0.0,,,,
3423,06/19/18 04:20:00 AM,23.004,0.0,,,,
3424,06/19/18 04:30:00 AM,22.908,0.0,,,,
3425,06/19/18 04:40:00 AM,22.812,0.0,,,,
3426,06/19/18 04:50:00 AM,22.812,0.0,,,,
3427,06/19/18 05:00:00 AM,22.812,0.0,,,,
3428,06/19/18 05:10:00 AM,22.717,0.0,,,,
3429,06/19/18 05:20:00 AM,22.812,32.3,,,,
3430,06/19/18 05:30:00 AM,22.812,150.7,,,,
3431,06/19/18 05:40:00 AM,22.812,344.4,,,,
3432,06/19/18 05:50:00 AM,22.908,333.7,,,,
3433,06/19/18 06:00:00 AM,23.004,430.6,,,,
3434,06/19/18 06:10:00 AM,23.196,1550.0,,,,
3435,06/19/18 06:20:00 AM,23.581,979.5,,,,
3436,06/19/18 06:30:00 AM,23.773,1119.5,,,,
3437,06/19/18 06:40:00 AM,24.351,1894.5,,,,
3438,06/19/18 06:50:00 AM,24.545,2066.7,,,,
3439,06/19/18 07:00:00 AM,25.028,1313.2,,,,
3440,06/19/18 07:10:00 AM,25.416,3444.5,,,,
3441,06/19/18 07:20:00 AM,26.292,2755.6,,,,
3442,06/19/18 07:30:00 AM,26.000,2238.9,,,,
3443,06/19/18 07:40:00 AM,26.585,2583.4,,,,
3444,06/19/18 07:50:00 AM,26.879,2583.4,,,,
3445,06/19/18 08:00:00 AM,27.468,9300.1,,,,
3446,06/19/18 08:10:00 AM,27.961,3788.9,,,,
3447,06/19/18 08:20:00 AM,27.567,4305.6,,,,
3448,06/19/18 08:30:00 AM,27.764,5166.7,,,,
3449,06/19/18 08:40:00 AM,28.060,6200.0,,,,
3450,06/19/18 08:50:00 AM,28.258,6200.0,,,,
3451,06/19/18 09:00:00 AM,28.456,7233.4,,,,
3452,06/19/18 09:10:00 AM,29.152,5511.1,,,,
3453,06/19/18 09:20:00 AM,28.953,5511.1,,,,
3454,06/19/18 09:30:00 AM,29.053,4477.8,,,,
3455,06/19/18 09:40:00 AM,29.752,5166.7,,,,
3456,06/19/18 09:50:00 AM,29.252,10333.4,,,,
3457,06/19/18 10:00:00 AM,29.552,5338.9,,,,
3458,06/19/18 10:10:00 AM,28.953,6200.0,,,,
3459,06/19/18 10:20:00 AM,29.152,6200.0,,,,
3460,06/19/18 10:30:00 AM,29.752,7233.4,,,,
3461,06/19/18 10:40:00 AM,29.652,5166.7,,,,
3462,06/19/18 10:50:00 AM,30.356,10677.8,,,,
3463,06/19/18 11:00:00 AM,30.659,6200.0,,,,
3464,06/19/18 11:10:00 AM,30.558,11711.2,,,,
3465,06/19/18 11:20:00 AM,30.356,5511.1,,,,
3466,06/19/18 11:30:00 AM,30.862,12400.1,,,,
3467,06/19/18 11:40:00 AM,30.255,7233.4,,,,
3468,06/19/18 11:50:00 AM,30.154,9644.5,,,,
3469,06/19/18 12:00:00 PM,29.652,6544.5,,,,
3470,06/19/18 12:10:00 PM,30.054,6200.0,,,,
3471,06/19/18 12:20:00 PM,29.452,6544.5,,,,
3472,06/19/18 12:30:00 PM,28.953,5338.9,,,,
3473,06/19/18 12:40:00 PM,28.754,4994.5,,,,
3474,06/19/18 12:50:00 PM,28.853,5338.9,,,,
3475,06/19/18 01:00:00 PM,28.853,4305.6,,,,
3476,06/19/18 01:10:00 PM,28.258,8611.2,,,,
3477,06/19/18 01:20:00 PM,28.060,3444.5,,,,
3478,06/19/18 01:30:00 PM,27.862,4650.0,,,,
3479,06/19/18 01:40:00 PM,27.764,2927.8,,,,
3480,06/19/18 01:50:00 PM,27.075,3788.9,,,,
3481,06/19/18 02:00:00 PM,28.357,9300.1,,,,
3482,06/19/18 02:10:00 PM,28.853,8266.7,,,,
3483,06/19/18 02:20:00 PM,28.953,8266.7,,,,
3484,06/19/18 02:30:00 PM,29.053,2755.6,,,,
3485,06/19/18 02:40:00 PM,28.953,2755.6,,,,
3486,06/19/18 02:50:00 PM,28.953,7233.4,,,,
3487,06/19/18 03:00:00 PM,28.953,6544.5,,,,
3488,06/19/18 03:10:00 PM,28.754,6200.0,,,,
3489,06/19/18 03:20:00 PM,28.555,6200.0,,,,
3490,06/19/18 03:30:00 PM,28.357,6200.0,,,,
3491,06/19/18 03:40:00 PM,28.357,5511.1,,,,
3492,06/19/18 03:50:00 PM,28.258,5166.7,,,,
3493,06/19/18 04:00:00 PM,27.764,4133.4,,,,
3494,06/19/18 04:10:00 PM,27.468,3444.5,,,,
3495,06/19/18 04:20:00 PM,27.173,2325.0,,,,
3496,06/19/18 04:30:00 PM,26.879,1463.9,,,,
3497,06/19/18 04:40:00 PM,26.585,1205.6,,,,
3498,06/19/18 04:50:00 PM,26.390,818.1,,,,
3499,06/19/18 05:00:00 PM,26.097,452.1,,,,
3500,06/19/18 05:10:00 PM,25.902,193.8,,,,
3501,06/19/18 05:20:00 PM,25.708,32.3,,,,
3502,06/19/18 05:30:00 PM,25.513,0.0,,,,
3503,06/19/18 05:40:00 PM,25.319,0.0,,,,
3504,06/19/18 05:50:00 PM,25.222,0.0,,,,
3505,06/19/18 06:00:00 PM,25.028,0.0,,,,
3506,06/19/18 06:10:00 PM,24.931,0.0,,,,
3507,06/19/18 06:20:00 PM,24.738,0.0,,,,
3508,06/19/18 06:30:00 PM,24.545,0.0,,,,
3509,06/19/18 06:40:00 PM,24.255,0.0,,,,
3510,06/19/18 06:50:00 PM,24.062,0.0,,,,
3511,06/19/18 07:00:00 PM,23.773,0.0,,,,
