"Plot Title: 4_20127464"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20127464, SEN S/N: 20127464)","Max: Temperature, °C (LGR S/N: 20127464)","Min: Temperature, °C (LGR S/N: 20127464)","Avg: Temperature, °C (LGR S/N: 20127464)","Avg: Temperature, °C (LGR S/N: 20127464)","Coupler Attached (LGR S/N: 20127464)","Host Connected (LGR S/N: 20127464)","Coupler Detached (LGR S/N: 20127464)","Stopped (LGR S/N: 20127464)","End Of File (LGR S/N: 20127464)"
3024,06/16/18 09:40:00 AM,28.555,,,,,,,,,
3025,06/16/18 09:50:00 AM,29.053,,,,,,,,,
3026,06/16/18 10:00:00 AM,29.752,,,,29.486,,,,,
3027,06/16/18 10:10:00 AM,29.053,,,,,,,,,
3028,06/16/18 10:20:00 AM,29.552,,,,,,,,,
3029,06/16/18 10:30:00 AM,28.754,,,,,,,,,
3030,06/16/18 10:40:00 AM,29.552,,,,,,,,,
3031,06/16/18 10:50:00 AM,30.255,,,,,,,,,
3032,06/16/18 11:00:00 AM,30.457,,,,30.592,,,,,
3033,06/16/18 11:10:00 AM,30.558,,,,,,,,,
3034,06/16/18 11:20:00 AM,30.558,,,,,,,,,
3035,06/16/18 11:30:00 AM,30.659,,,,,,,,,
3036,06/16/18 11:40:00 AM,30.659,,,,,,,,,
3037,06/16/18 11:50:00 AM,30.659,,,,,,,,,
3038,06/16/18 12:00:00 PM,30.862,,,,30.760,,,,,
3039,06/16/18 12:10:00 PM,30.963,,,,,,,,,
3040,06/16/18 12:20:00 PM,30.558,,,,,,,,,
3041,06/16/18 12:30:00 PM,30.457,,,,,,,,,
3042,06/16/18 12:40:00 PM,30.963,,,,,,,,,
3043,06/16/18 12:50:00 PM,30.760,,,,,,,,,
3044,06/16/18 01:00:00 PM,30.356,,,,29.920,,,,,
3045,06/16/18 01:10:00 PM,30.659,,,,,,,,,
3046,06/16/18 01:20:00 PM,29.752,,,,,,,,,
3047,06/16/18 01:30:00 PM,29.552,,,,,,,,,
3048,06/16/18 01:40:00 PM,29.552,,,,,,,,,
3049,06/16/18 01:50:00 PM,29.652,,,,,,,,,
3050,06/16/18 02:00:00 PM,30.963,,,,32.660,,,,,
3051,06/16/18 02:10:00 PM,31.574,,,,,,,,,
3052,06/16/18 02:20:00 PM,32.086,,,,,,,,,
3053,06/16/18 02:30:00 PM,33.535,,,,,,,,,
3054,06/16/18 02:40:00 PM,33.639,,,,,,,,,
3055,06/16/18 02:50:00 PM,34.163,,,,,,,,,
3056,06/16/18 03:00:00 PM,34.163,,,,33.835,,,,,
3057,06/16/18 03:10:00 PM,34.796,,,,,,,,,
3058,06/16/18 03:20:00 PM,33.953,,,,,,,,,
3059,06/16/18 03:30:00 PM,34.268,,,,,,,,,
3060,06/16/18 03:40:00 PM,33.743,,,,,,,,,
3061,06/16/18 03:50:00 PM,32.086,,,,,,,,,
3062,06/16/18 04:00:00 PM,28.853,,,,27.503,,,,,
3063,06/16/18 04:10:00 PM,27.961,,,,,,,,,
3064,06/16/18 04:20:00 PM,27.370,,,,,,,,,
3065,06/16/18 04:30:00 PM,27.173,,,,,,,,,
3066,06/16/18 04:40:00 PM,26.977,,,,,,,,,
3067,06/16/18 04:50:00 PM,26.683,,,,,,,,,
3068,06/16/18 05:00:00 PM,26.488,,,,26.049,,,,,
3069,06/16/18 05:10:00 PM,26.292,,,,,,,,,
3070,06/16/18 05:20:00 PM,26.000,,,,,,,,,
3071,06/16/18 05:30:00 PM,26.000,,,,,,,,,
3072,06/16/18 05:40:00 PM,25.805,,,,,,,,,
3073,06/16/18 05:50:00 PM,25.708,,,,,,,,,
3074,06/16/18 06:00:00 PM,25.513,,,,25.351,,,,,
3075,06/16/18 06:10:00 PM,25.416,,,,,,,,,
3076,06/16/18 06:20:00 PM,25.416,,,,,,,,,
3077,06/16/18 06:30:00 PM,25.319,,,,,,,,,
3078,06/16/18 06:40:00 PM,25.222,,,,,,,,,
3079,06/16/18 06:50:00 PM,25.222,,,,,,,,,
3080,06/16/18 07:00:00 PM,25.222,,,,25.562,,,,,
3081,06/16/18 07:10:00 PM,25.416,,,,,,,,,
3082,06/16/18 07:20:00 PM,25.610,,,,,,,,,
3083,06/16/18 07:30:00 PM,25.610,,,,,,,,,
3084,06/16/18 07:40:00 PM,25.708,,,,,,,,,
3085,06/16/18 07:50:00 PM,25.805,,,,,,,,,
3086,06/16/18 08:00:00 PM,25.805,,,,25.708,,,,,
3087,06/16/18 08:10:00 PM,25.805,,,,,,,,,
3088,06/16/18 08:20:00 PM,25.805,,,,,,,,,
3089,06/16/18 08:30:00 PM,25.805,,,,,,,,,
3090,06/16/18 08:40:00 PM,25.610,,,,,,,,,
3091,06/16/18 08:50:00 PM,25.416,,,,,,,,,
3092,06/16/18 09:00:00 PM,25.319,,,,25.254,,,,,
3093,06/16/18 09:10:00 PM,25.222,,,,,,,,,
3094,06/16/18 09:20:00 PM,25.319,,,,,,,,,
3095,06/16/18 09:30:00 PM,25.222,,,,,,,,,
3096,06/16/18 09:40:00 PM,25.222,,,,,,,,,
3097,06/16/18 09:50:00 PM,25.222,,,,,,,,,
3098,06/16/18 10:00:00 PM,25.222,,,,25.141,,,,,
3099,06/16/18 10:10:00 PM,25.125,,,,,,,,,
3100,06/16/18 10:20:00 PM,25.125,,,,,,,,,
3101,06/16/18 10:30:00 PM,25.222,,,,,,,,,
3102,06/16/18 10:40:00 PM,25.028,,,,,,,,,
3103,06/16/18 10:50:00 PM,25.125,,,,,,,,,
3104,06/16/18 11:00:00 PM,25.125,,,,24.722,,,,,
3105,06/16/18 11:10:00 PM,24.931,,,,,,,,,
3106,06/16/18 11:20:00 PM,24.835,,,,,,,,,
3107,06/16/18 11:30:00 PM,24.545,,,,,,,,,
3108,06/16/18 11:40:00 PM,24.545,,,,,,,,,
3109,06/16/18 11:50:00 PM,24.351,,,,,,,,,
3110,06/17/18 12:00:00 AM,24.255,30.255,21.378,25.664,23.549,,,,,
3111,06/17/18 12:10:00 AM,24.062,,,,,,,,,
3112,06/17/18 12:20:00 AM,23.773,,,,,,,,,
3113,06/17/18 12:30:00 AM,23.388,,,,,,,,,
3114,06/17/18 12:40:00 AM,23.004,,,,,,,,,
3115,06/17/18 12:50:00 AM,22.812,,,,,,,,,
3116,06/17/18 01:00:00 AM,22.812,,,,22.573,,,,,
3117,06/17/18 01:10:00 AM,22.621,,,,,,,,,
3118,06/17/18 01:20:00 AM,22.525,,,,,,,,,
3119,06/17/18 01:30:00 AM,22.525,,,,,,,,,
3120,06/17/18 01:40:00 AM,22.525,,,,,,,,,
3121,06/17/18 01:50:00 AM,22.429,,,,,,,,,
3122,06/17/18 02:00:00 AM,22.333,,,,22.429,,,,,
3123,06/17/18 02:10:00 AM,22.429,,,,,,,,,
3124,06/17/18 02:20:00 AM,22.429,,,,,,,,,
3125,06/17/18 02:30:00 AM,22.429,,,,,,,,,
3126,06/17/18 02:40:00 AM,22.525,,,,,,,,,
3127,06/17/18 02:50:00 AM,22.429,,,,,,,,,
3128,06/17/18 03:00:00 AM,22.429,,,,22.301,,,,,
3129,06/17/18 03:10:00 AM,22.429,,,,,,,,,
3130,06/17/18 03:20:00 AM,22.429,,,,,,,,,
3131,06/17/18 03:30:00 AM,22.333,,,,,,,,,
3132,06/17/18 03:40:00 AM,22.142,,,,,,,,,
3133,06/17/18 03:50:00 AM,22.046,,,,,,,,,
3134,06/17/18 04:00:00 AM,21.951,,,,21.712,,,,,
3135,06/17/18 04:10:00 AM,21.855,,,,,,,,,
3136,06/17/18 04:20:00 AM,21.760,,,,,,,,,
3137,06/17/18 04:30:00 AM,21.664,,,,,,,,,
3138,06/17/18 04:40:00 AM,21.569,,,,,,,,,
3139,06/17/18 04:50:00 AM,21.473,,,,,,,,,
3140,06/17/18 05:00:00 AM,21.473,,,,21.489,,,,,
3141,06/17/18 05:10:00 AM,21.378,,,,,,,,,
3142,06/17/18 05:20:00 AM,21.378,,,,,,,,,
3143,06/17/18 05:30:00 AM,21.378,,,,,,,,,
3144,06/17/18 05:40:00 AM,21.569,,,,,,,,,
3145,06/17/18 05:50:00 AM,21.760,,,,,,,,,
3146,06/17/18 06:00:00 AM,22.142,,,,23.583,,,,,
3147,06/17/18 06:10:00 AM,22.812,,,,,,,,,
3148,06/17/18 06:20:00 AM,23.100,,,,,,,,,
3149,06/17/18 06:30:00 AM,23.484,,,,,,,,,
3150,06/17/18 06:40:00 AM,24.545,,,,,,,,,
3151,06/17/18 06:50:00 AM,25.416,,,,,,,,,
3152,06/17/18 07:00:00 AM,25.708,,,,26.196,,,,,
3153,06/17/18 07:10:00 AM,25.610,,,,,,,,,
3154,06/17/18 07:20:00 AM,25.708,,,,,,,,,
3155,06/17/18 07:30:00 AM,25.805,,,,,,,,,
3156,06/17/18 07:40:00 AM,26.879,,,,,,,,,
3157,06/17/18 07:50:00 AM,27.468,,,,,,,,,
3158,06/17/18 08:00:00 AM,27.468,,,,27.584,,,,,
3159,06/17/18 08:10:00 AM,27.764,,,,,,,,,
3160,06/17/18 08:20:00 AM,27.075,,,,,,,,,
3161,06/17/18 08:30:00 AM,27.075,,,,,,,,,
3162,06/17/18 08:40:00 AM,27.961,,,,,,,,,
3163,06/17/18 08:50:00 AM,28.159,,,,,,,,,
3164,06/17/18 09:00:00 AM,28.357,,,,29.336,,,,,
3165,06/17/18 09:10:00 AM,29.152,,,,,,,,,
3166,06/17/18 09:20:00 AM,29.352,,,,,,,,,
3167,06/17/18 09:30:00 AM,29.752,,,,,,,,,
3168,06/17/18 09:40:00 AM,29.652,,,,,,,,,
3169,06/17/18 09:50:00 AM,29.752,,,,,,,,,
3170,06/17/18 10:00:00 AM,29.752,,,,29.786,,,,,
3171,06/17/18 10:10:00 AM,29.853,,,,,,,,,
3172,06/17/18 10:20:00 AM,29.752,,,,,,,,,
3173,06/17/18 10:30:00 AM,29.953,,,,,,,,,
3174,06/17/18 10:40:00 AM,29.652,,,,,,,,,
3175,06/17/18 10:50:00 AM,29.752,,,,,,,,,
3176,06/17/18 11:00:00 AM,29.552,,,,29.769,,,,,
3177,06/17/18 11:10:00 AM,29.552,,,,,,,,,
3178,06/17/18 11:20:00 AM,29.652,,,,,,,,,
3179,06/17/18 11:30:00 AM,30.054,,,,,,,,,
3180,06/17/18 11:40:00 AM,29.853,,,,,,,,,
3181,06/17/18 11:50:00 AM,29.953,,,,,,,,,
3182,06/17/18 12:00:00 PM,29.552,,,,29.402,,,,,
3183,06/17/18 12:10:00 PM,29.452,,,,,,,,,
3184,06/17/18 12:20:00 PM,29.652,,,,,,,,,
3185,06/17/18 12:30:00 PM,29.552,,,,,,,,,
3186,06/17/18 12:40:00 PM,29.152,,,,,,,,,
3187,06/17/18 12:50:00 PM,29.053,,,,,,,,,
3188,06/17/18 01:00:00 PM,28.754,,,,28.804,,,,,
3189,06/17/18 01:10:00 PM,28.853,,,,,,,,,
3190,06/17/18 01:20:00 PM,28.655,,,,,,,,,
3191,06/17/18 01:30:00 PM,28.853,,,,,,,,,
3192,06/17/18 01:40:00 PM,28.655,,,,,,,,,
3193,06/17/18 01:50:00 PM,29.053,,,,,,,,,
3194,06/17/18 02:00:00 PM,29.452,,,,29.602,,,,,
3195,06/17/18 02:10:00 PM,29.452,,,,,,,,,
3196,06/17/18 02:20:00 PM,29.452,,,,,,,,,
3197,06/17/18 02:30:00 PM,29.552,,,,,,,,,
3198,06/17/18 02:40:00 PM,29.752,,,,,,,,,
3199,06/17/18 02:50:00 PM,29.953,,,,,,,,,
3200,06/17/18 03:00:00 PM,29.552,,,,28.725,,,,,
3201,06/17/18 03:10:00 PM,30.255,,,,,,,,,
3202,06/17/18 03:20:00 PM,29.152,,,,,,,,,
3203,06/17/18 03:30:00 PM,28.159,,,,,,,,,
3204,06/17/18 03:40:00 PM,27.665,,,,,,,,,
3205,06/17/18 03:50:00 PM,27.567,,,,,,,,,
3206,06/17/18 04:00:00 PM,27.272,,,,26.928,,,,,
3207,06/17/18 04:10:00 PM,27.173,,,,,,,,,
3208,06/17/18 04:20:00 PM,27.075,,,,,,,,,
3209,06/17/18 04:30:00 PM,26.781,,,,,,,,,
3210,06/17/18 04:40:00 PM,26.683,,,,,,,,,
3211,06/17/18 04:50:00 PM,26.585,,,,,,,,,
3212,06/17/18 05:00:00 PM,26.488,,,,26.227,,,,,
3213,06/17/18 05:10:00 PM,26.390,,,,,,,,,
3214,06/17/18 05:20:00 PM,26.292,,,,,,,,,
3215,06/17/18 05:30:00 PM,26.097,,,,,,,,,
3216,06/17/18 05:40:00 PM,26.097,,,,,,,,,
3217,06/17/18 05:50:00 PM,26.000,,,,,,,,,
3218,06/17/18 06:00:00 PM,25.902,,,,25.805,,,,,
3219,06/17/18 06:10:00 PM,25.902,,,,,,,,,
3220,06/17/18 06:20:00 PM,25.902,,,,,,,,,
3221,06/17/18 06:30:00 PM,25.805,,,,,,,,,
3222,06/17/18 06:40:00 PM,25.708,,,,,,,,,
3223,06/17/18 06:50:00 PM,25.610,,,,,,,,,
3224,06/17/18 07:00:00 PM,25.416,,,,25.044,,,,,
3225,06/17/18 07:10:00 PM,25.222,,,,,,,,,
3226,06/17/18 07:20:00 PM,25.125,,,,,,,,,
3227,06/17/18 07:30:00 PM,24.835,,,,,,,,,
3228,06/17/18 07:40:00 PM,24.738,,,,,,,,,
3229,06/17/18 07:50:00 PM,24.931,,,,,,,,,
3230,06/17/18 08:00:00 PM,25.028,,,,25.238,,,,,
3231,06/17/18 08:10:00 PM,25.222,,,,,,,,,
3232,06/17/18 08:20:00 PM,25.319,,,,,,,,,
3233,06/17/18 08:30:00 PM,25.319,,,,,,,,,
3234,06/17/18 08:40:00 PM,25.319,,,,,,,,,
3235,06/17/18 08:50:00 PM,25.222,,,,,,,,,
3236,06/17/18 09:00:00 PM,24.931,,,,24.079,,,,,
3237,06/17/18 09:10:00 PM,24.545,,,,,,,,,
3238,06/17/18 09:20:00 PM,24.062,,,,,,,,,
3239,06/17/18 09:30:00 PM,23.869,,,,,,,,,
3240,06/17/18 09:40:00 PM,23.581,,,,,,,,,
3241,06/17/18 09:50:00 PM,23.484,,,,,,,,,
3242,06/17/18 10:00:00 PM,23.388,,,,23.100,,,,,
3243,06/17/18 10:10:00 PM,23.292,,,,,,,,,
3244,06/17/18 10:20:00 PM,23.004,,,,,,,,,
3245,06/17/18 10:30:00 PM,23.004,,,,,,,,,
3246,06/17/18 10:40:00 PM,23.004,,,,,,,,,
3247,06/17/18 10:50:00 PM,22.908,,,,,,,,,
3248,06/17/18 11:00:00 PM,22.812,,,,22.669,,,,,
3249,06/17/18 11:10:00 PM,22.812,,,,,,,,,
3250,06/17/18 11:20:00 PM,22.621,,,,,,,,,
3251,06/17/18 11:30:00 PM,22.621,,,,,,,,,
3252,06/17/18 11:40:00 PM,22.621,,,,,,,,,
3253,06/17/18 11:50:00 PM,22.525,,,,,,,,,
3254,06/18/18 12:00:00 AM,22.525,32.600,21.091,25.347,22.541,,,,,
3255,06/18/18 12:10:00 AM,22.621,,,,,,,,,
3256,06/18/18 12:20:00 AM,22.525,,,,,,,,,
3257,06/18/18 12:30:00 AM,22.525,,,,,,,,,
3258,06/18/18 12:40:00 AM,22.525,,,,,,,,,
3259,06/18/18 12:50:00 AM,22.525,,,,,,,,,
3260,06/18/18 01:00:00 AM,22.525,,,,22.573,,,,,
3261,06/18/18 01:10:00 AM,22.525,,,,,,,,,
3262,06/18/18 01:20:00 AM,22.525,,,,,,,,,
3263,06/18/18 01:30:00 AM,22.621,,,,,,,,,
3264,06/18/18 01:40:00 AM,22.621,,,,,,,,,
3265,06/18/18 01:50:00 AM,22.621,,,,,,,,,
3266,06/18/18 02:00:00 AM,22.621,,,,22.461,,,,,
3267,06/18/18 02:10:00 AM,22.525,,,,,,,,,
3268,06/18/18 02:20:00 AM,22.525,,,,,,,,,
3269,06/18/18 02:30:00 AM,22.429,,,,,,,,,
3270,06/18/18 02:40:00 AM,22.333,,,,,,,,,
3271,06/18/18 02:50:00 AM,22.333,,,,,,,,,
3272,06/18/18 03:00:00 AM,22.238,,,,22.142,,,,,
3273,06/18/18 03:10:00 AM,22.142,,,,,,,,,
3274,06/18/18 03:20:00 AM,22.142,,,,,,,,,
3275,06/18/18 03:30:00 AM,22.142,,,,,,,,,
3276,06/18/18 03:40:00 AM,22.142,,,,,,,,,
3277,06/18/18 03:50:00 AM,22.046,,,,,,,,,
3278,06/18/18 04:00:00 AM,21.855,,,,21.664,,,,,
3279,06/18/18 04:10:00 AM,21.760,,,,,,,,,
3280,06/18/18 04:20:00 AM,21.760,,,,,,,,,
3281,06/18/18 04:30:00 AM,21.664,,,,,,,,,
3282,06/18/18 04:40:00 AM,21.569,,,,,,,,,
3283,06/18/18 04:50:00 AM,21.378,,,,,,,,,
3284,06/18/18 05:00:00 AM,21.187,,,,21.218,,,,,
3285,06/18/18 05:10:00 AM,21.091,,,,,,,,,
3286,06/18/18 05:20:00 AM,21.091,,,,,,,,,
3287,06/18/18 05:30:00 AM,21.187,,,,,,,,,
3288,06/18/18 05:40:00 AM,21.282,,,,,,,,,
3289,06/18/18 05:50:00 AM,21.473,,,,,,,,,
3290,06/18/18 06:00:00 AM,21.760,,,,23.263,,,,,
3291,06/18/18 06:10:00 AM,22.142,,,,,,,,,
3292,06/18/18 06:20:00 AM,22.812,,,,,,,,,
3293,06/18/18 06:30:00 AM,23.581,,,,,,,,,
3294,06/18/18 06:40:00 AM,24.351,,,,,,,,,
3295,06/18/18 06:50:00 AM,24.931,,,,,,,,,
3296,06/18/18 07:00:00 AM,26.000,,,,26.979,,,,,
3297,06/18/18 07:10:00 AM,27.272,,,,,,,,,
3298,06/18/18 07:20:00 AM,27.370,,,,,,,,,
3299,06/18/18 07:30:00 AM,27.961,,,,,,,,,
3300,06/18/18 07:40:00 AM,26.977,,,,,,,,,
3301,06/18/18 07:50:00 AM,26.292,,,,,,,,,
3302,06/18/18 08:00:00 AM,26.292,,,,27.437,,,,,
3303,06/18/18 08:10:00 AM,27.173,,,,,,,,,
3304,06/18/18 08:20:00 AM,27.272,,,,,,,,,
3305,06/18/18 08:30:00 AM,27.764,,,,,,,,,
3306,06/18/18 08:40:00 AM,27.764,,,,,,,,,
3307,06/18/18 08:50:00 AM,28.357,,,,,,,,,
3308,06/18/18 09:00:00 AM,28.555,,,,28.159,,,,,
3309,06/18/18 09:10:00 AM,27.961,,,,,,,,,
3310,06/18/18 09:20:00 AM,28.060,,,,,,,,,
3311,06/18/18 09:30:00 AM,28.159,,,,,,,,,
3312,06/18/18 09:40:00 AM,28.159,,,,,,,,,
3313,06/18/18 09:50:00 AM,28.060,,,,,,,,,
3314,06/18/18 10:00:00 AM,28.258,,,,28.788,,,,,
3315,06/18/18 10:10:00 AM,28.456,,,,,,,,,
3316,06/18/18 10:20:00 AM,28.555,,,,,,,,,
3317,06/18/18 10:30:00 AM,28.754,,,,,,,,,
3318,06/18/18 10:40:00 AM,29.352,,,,,,,,,
3319,06/18/18 10:50:00 AM,29.352,,,,,,,,,
3320,06/18/18 11:00:00 AM,30.054,,,,30.003,,,,,
3321,06/18/18 11:10:00 AM,29.953,,,,,,,,,
3322,06/18/18 11:20:00 AM,29.853,,,,,,,,,
3323,06/18/18 11:30:00 AM,30.054,,,,,,,,,
3324,06/18/18 11:40:00 AM,30.154,,,,,,,,,
3325,06/18/18 11:50:00 AM,29.953,,,,,,,,,
3326,06/18/18 12:00:00 PM,30.558,,,,30.475,,,,,
3327,06/18/18 12:10:00 PM,30.154,,,,,,,,,
3328,06/18/18 12:20:00 PM,31.472,,,,,,,,,
3329,06/18/18 12:30:00 PM,30.760,,,,,,,,,
3330,06/18/18 12:40:00 PM,29.953,,,,,,,,,
3331,06/18/18 12:50:00 PM,29.953,,,,,,,,,
3332,06/18/18 01:00:00 PM,29.953,,,,29.536,,,,,
3333,06/18/18 01:10:00 PM,30.054,,,,,,,,,
3334,06/18/18 01:20:00 PM,29.552,,,,,,,,,
3335,06/18/18 01:30:00 PM,29.752,,,,,,,,,
3336,06/18/18 01:40:00 PM,29.252,,,,,,,,,
3337,06/18/18 01:50:00 PM,28.655,,,,,,,,,
3338,06/18/18 02:00:00 PM,28.159,,,,27.780,,,,,
3339,06/18/18 02:10:00 PM,28.060,,,,,,,,,
3340,06/18/18 02:20:00 PM,27.862,,,,,,,,,
3341,06/18/18 02:30:00 PM,27.665,,,,,,,,,
3342,06/18/18 02:40:00 PM,27.567,,,,,,,,,
3343,06/18/18 02:50:00 PM,27.370,,,,,,,,,
3344,06/18/18 03:00:00 PM,27.272,,,,29.809,,,,,
3345,06/18/18 03:10:00 PM,27.567,,,,,,,,,
3346,06/18/18 03:20:00 PM,27.961,,,,,,,,,
3347,06/18/18 03:30:00 PM,31.983,,,,,,,,,
3348,06/18/18 03:40:00 PM,31.472,,,,,,,,,
3349,06/18/18 03:50:00 PM,32.600,,,,,,,,,
3350,06/18/18 04:00:00 PM,30.862,,,,27.740,,,,,
3351,06/18/18 04:10:00 PM,27.961,,,,,,,,,
3352,06/18/18 04:20:00 PM,27.370,,,,,,,,,
3353,06/18/18 04:30:00 PM,26.977,,,,,,,,,
3354,06/18/18 04:40:00 PM,26.781,,,,,,,,,
3355,06/18/18 04:50:00 PM,26.488,,,,,,,,,
3356,06/18/18 05:00:00 PM,26.195,,,,25.659,,,,,
3357,06/18/18 05:10:00 PM,26.000,,,,,,,,,
3358,06/18/18 05:20:00 PM,25.805,,,,,,,,,
3359,06/18/18 05:30:00 PM,25.610,,,,,,,,,
3360,06/18/18 05:40:00 PM,25.319,,,,,,,,,
3361,06/18/18 05:50:00 PM,25.028,,,,,,,,,
3362,06/18/18 06:00:00 PM,24.835,,,,24.191,,,,,
3363,06/18/18 06:10:00 PM,24.641,,,,,,,,,
3364,06/18/18 06:20:00 PM,24.255,,,,,,,,,
3365,06/18/18 06:30:00 PM,23.966,,,,,,,,,
3366,06/18/18 06:40:00 PM,23.869,,,,,,,,,
3367,06/18/18 06:50:00 PM,23.581,,,,,,,,,
3368,06/18/18 07:00:00 PM,23.292,,,,22.876,,,,,
3369,06/18/18 07:10:00 PM,23.004,,,,,,,,,
3370,06/18/18 07:20:00 PM,22.908,,,,,,,,,
3371,06/18/18 07:30:00 PM,22.812,,,,,,,,,
3372,06/18/18 07:40:00 PM,22.717,,,,,,,,,
3373,06/18/18 07:50:00 PM,22.525,,,,,,,,,
3374,06/18/18 08:00:00 PM,22.621,,,,22.956,,,,,
3375,06/18/18 08:10:00 PM,22.812,,,,,,,,,
3376,06/18/18 08:20:00 PM,23.004,,,,,,,,,
3377,06/18/18 08:30:00 PM,23.004,,,,,,,,,
3378,06/18/18 08:40:00 PM,23.100,,,,,,,,,
3379,06/18/18 08:50:00 PM,23.196,,,,,,,,,
3380,06/18/18 09:00:00 PM,23.292,,,,23.180,,,,,
3381,06/18/18 09:10:00 PM,23.292,,,,,,,,,
3382,06/18/18 09:20:00 PM,23.196,,,,,,,,,
3383,06/18/18 09:30:00 PM,23.100,,,,,,,,,
3384,06/18/18 09:40:00 PM,23.100,,,,,,,,,
3385,06/18/18 09:50:00 PM,23.100,,,,,,,,,
3386,06/18/18 10:00:00 PM,23.196,,,,23.276,,,,,
3387,06/18/18 10:10:00 PM,23.196,,,,,,,,,
3388,06/18/18 10:20:00 PM,23.196,,,,,,,,,
3389,06/18/18 10:30:00 PM,23.292,,,,,,,,,
3390,06/18/18 10:40:00 PM,23.292,,,,,,,,,
3391,06/18/18 10:50:00 PM,23.484,,,,,,,,,
3392,06/18/18 11:00:00 PM,23.581,,,,23.629,,,,,
3393,06/18/18 11:10:00 PM,23.677,,,,,,,,,
3394,06/18/18 11:20:00 PM,23.677,,,,,,,,,
3395,06/18/18 11:30:00 PM,23.581,,,,,,,,,
3396,06/18/18 11:40:00 PM,23.581,,,,,,,,,
3397,06/18/18 11:50:00 PM,23.677,,,,,,,,,
3398,06/19/18 12:00:00 AM,23.677,35.115,22.525,26.313,23.629,,,,,
3399,06/19/18 12:10:00 AM,23.677,,,,,,,,,
3400,06/19/18 12:20:00 AM,23.581,,,,,,,,,
3401,06/19/18 12:30:00 AM,23.677,,,,,,,,,
3402,06/19/18 12:40:00 AM,23.581,,,,,,,,,
3403,06/19/18 12:50:00 AM,23.581,,,,,,,,,
3404,06/19/18 01:00:00 AM,23.484,,,,23.549,,,,,
3405,06/19/18 01:10:00 AM,23.484,,,,,,,,,
3406,06/19/18 01:20:00 AM,23.581,,,,,,,,,
3407,06/19/18 01:30:00 AM,23.581,,,,,,,,,
3408,06/19/18 01:40:00 AM,23.581,,,,,,,,,
3409,06/19/18 01:50:00 AM,23.581,,,,,,,,,
3410,06/19/18 02:00:00 AM,23.677,,,,23.773,,,,,
3411,06/19/18 02:10:00 AM,23.677,,,,,,,,,
3412,06/19/18 02:20:00 AM,23.773,,,,,,,,,
3413,06/19/18 02:30:00 AM,23.773,,,,,,,,,
3414,06/19/18 02:40:00 AM,23.869,,,,,,,,,
3415,06/19/18 02:50:00 AM,23.869,,,,,,,,,
3416,06/19/18 03:00:00 AM,23.869,,,,23.741,,,,,
3417,06/19/18 03:10:00 AM,23.869,,,,,,,,,
3418,06/19/18 03:20:00 AM,23.773,,,,,,,,,
3419,06/19/18 03:30:00 AM,23.677,,,,,,,,,
3420,06/19/18 03:40:00 AM,23.677,,,,,,,,,
3421,06/19/18 03:50:00 AM,23.581,,,,,,,,,
3422,06/19/18 04:00:00 AM,23.677,,,,23.581,,,,,
3423,06/19/18 04:10:00 AM,23.581,,,,,,,,,
3424,06/19/18 04:20:00 AM,23.581,,,,,,,,,
3425,06/19/18 04:30:00 AM,23.581,,,,,,,,,
3426,06/19/18 04:40:00 AM,23.484,,,,,,,,,
3427,06/19/18 04:50:00 AM,23.581,,,,,,,,,
3428,06/19/18 05:00:00 AM,23.484,,,,23.532,,,,,
3429,06/19/18 05:10:00 AM,23.484,,,,,,,,,
3430,06/19/18 05:20:00 AM,23.484,,,,,,,,,
3431,06/19/18 05:30:00 AM,23.581,,,,,,,,,
3432,06/19/18 05:40:00 AM,23.581,,,,,,,,,
3433,06/19/18 05:50:00 AM,23.581,,,,,,,,,
3434,06/19/18 06:00:00 AM,23.773,,,,24.352,,,,,
3435,06/19/18 06:10:00 AM,23.966,,,,,,,,,
3436,06/19/18 06:20:00 AM,24.158,,,,,,,,,
3437,06/19/18 06:30:00 AM,24.448,,,,,,,,,
3438,06/19/18 06:40:00 AM,24.738,,,,,,,,,
3439,06/19/18 06:50:00 AM,25.028,,,,,,,,,
3440,06/19/18 07:00:00 AM,26.000,,,,27.093,,,,,
3441,06/19/18 07:10:00 AM,26.879,,,,,,,,,
3442,06/19/18 07:20:00 AM,26.879,,,,,,,,,
3443,06/19/18 07:30:00 AM,27.173,,,,,,,,,
3444,06/19/18 07:40:00 AM,27.862,,,,,,,,,
3445,06/19/18 07:50:00 AM,27.764,,,,,,,,,
3446,06/19/18 08:00:00 AM,28.060,,,,28.573,,,,,
3447,06/19/18 08:10:00 AM,27.961,,,,,,,,,
3448,06/19/18 08:20:00 AM,28.655,,,,,,,,,
3449,06/19/18 08:30:00 AM,28.555,,,,,,,,,
3450,06/19/18 08:40:00 AM,29.152,,,,,,,,,
3451,06/19/18 08:50:00 AM,29.053,,,,,,,,,
3452,06/19/18 09:00:00 AM,28.754,,,,29.286,,,,,
3453,06/19/18 09:10:00 AM,29.152,,,,,,,,,
3454,06/19/18 09:20:00 AM,29.152,,,,,,,,,
3455,06/19/18 09:30:00 AM,29.352,,,,,,,,,
3456,06/19/18 09:40:00 AM,29.552,,,,,,,,,
3457,06/19/18 09:50:00 AM,29.752,,,,,,,,,
3458,06/19/18 10:00:00 AM,29.953,,,,29.937,,,,,
