"","LoggerNumber","DateTime","TempC","RH","DewPTC","TreeID"
"389",1,2018-06-07 20:48:00,24.074,88.375,21.911,"BR18"
"390",1,2018-06-07 20:51:00,24.026,86.031,21.466,"BR18"
"391",1,2018-06-07 20:54:00,24.002,85.102,21.281,"BR18"
"392",1,2018-06-07 20:57:00,23.954,84.587,21.143,"BR18"
"393",1,2018-06-07 21:00:00,23.954,83.997,21.039,"BR18"
"394",1,2018-06-07 21:03:00,24.05,82.494,20.865,"BR18"
"395",1,2018-06-07 21:06:00,24.098,81.198,20.676,"BR18"
"396",1,2018-06-07 21:09:00,24.074,81.022,20.62,"BR18"
"397",1,2018-06-07 21:12:00,24.05,80.789,20.554,"BR18"
"398",1,2018-06-07 21:15:00,24.05,81.245,20.638,"BR18"
"399",1,2018-06-07 21:18:00,24.098,80.714,20.587,"BR18"
"400",1,2018-06-07 21:21:00,24.122,80.576,20.585,"BR18"
"401",1,2018-06-07 21:24:00,24.05,80.96,20.585,"BR18"
"402",1,2018-06-07 21:27:00,23.978,80.973,20.517,"BR18"
"403",1,2018-06-07 21:30:00,23.857,81.175,20.436,"BR18"
"404",1,2018-06-07 21:33:00,23.737,83.836,20.798,"BR18"
"405",1,2018-06-07 21:36:00,23.689,88.891,21.616,"BR18"
"406",2,2018-06-07 10:54:00,28.394,76.501,23.956,"BR19"
"407",2,2018-06-07 10:57:00,28.419,75.178,23.709,"BR19"
"408",2,2018-06-07 11:00:00,28.419,75.503,23.776,"BR19"
"409",2,2018-06-07 11:03:00,28.468,76.869,24.103,"BR19"
"410",2,2018-06-07 11:06:00,28.493,75.015,23.747,"BR19"
"411",2,2018-06-07 11:09:00,28.543,78.583,24.518,"BR19"
"412",2,2018-06-07 11:12:00,28.593,77.862,24.423,"BR19"
"413",2,2018-06-07 11:15:00,28.667,77.994,24.522,"BR19"
"414",2,2018-06-07 11:18:00,28.642,76.609,24.219,"BR19"
"415",2,2018-06-07 11:21:00,28.692,77.413,24.43,"BR19"
"416",2,2018-06-07 11:24:00,28.791,76.108,24.262,"BR19"
"417",2,2018-06-07 11:27:00,28.841,67.395,22.408,"BR19"
"418",2,2018-06-07 11:30:00,28.742,64.902,21.722,"BR19"
"419",2,2018-06-07 11:33:00,28.816,65.252,21.877,"BR19"
"420",2,2018-06-07 11:36:00,28.766,66.101,22.033,"BR19"
"421",2,2018-06-07 11:39:00,28.667,66.542,22.042,"BR19"
"422",2,2018-06-07 11:42:00,28.766,65.183,21.813,"BR19"
"423",2,2018-06-07 11:45:00,28.941,64.413,21.792,"BR19"
"424",2,2018-06-07 11:48:00,28.866,67.521,22.461,"BR19"
"425",2,2018-06-07 11:51:00,28.891,66.458,22.236,"BR19"
"426",2,2018-06-07 11:54:00,28.841,64.765,21.783,"BR19"
"427",2,2018-06-07 11:57:00,28.99,65.312,22.057,"BR19"
"428",2,2018-06-07 12:00:00,29.19,66.02,22.417,"BR19"
"429",2,2018-06-07 12:03:00,29.215,66.055,22.449,"BR19"
"430",2,2018-06-07 12:06:00,29.065,66.366,22.38,"BR19"
"431",2,2018-06-07 20:33:00,24.484,83.776,21.522,"BR19"
"432",2,2018-06-07 20:36:00,24.315,84.049,21.404,"BR19"
"433",2,2018-06-07 20:39:00,24.195,84.528,21.37,"BR19"
"434",2,2018-06-07 20:42:00,24.098,84.282,21.232,"BR19"
"435",2,2018-06-07 20:45:00,23.93,84.946,21.182,"BR19"
"436",2,2018-06-07 20:48:00,23.905,86.505,21.428,"BR19"
"437",2,2018-06-07 20:51:00,23.93,86.844,21.51,"BR19"
"438",2,2018-06-07 20:54:00,23.954,86.432,21.463,"BR19"
"439",2,2018-06-07 20:57:00,24.002,86.722,21.56,"BR19"
"440",2,2018-06-07 21:00:00,24.026,87.283,21.68,"BR19"
"441",2,2018-06-07 21:03:00,24.171,85.896,21.585,"BR19"
"442",2,2018-06-07 21:06:00,24.243,84.371,21.39,"BR19"
"443",2,2018-06-07 21:09:00,24.219,83.718,21.25,"BR19"
"444",2,2018-06-07 21:12:00,24.243,82.791,21.108,"BR19"
"445",2,2018-06-07 21:15:00,24.219,82.049,20.95,"BR19"
"446",2,2018-06-07 21:18:00,24.219,82.077,20.955,"BR19"
"447",2,2018-06-07 21:21:00,24.195,82.61,21.028,"BR19"
"448",2,2018-06-07 21:24:00,24.291,81.581,20.935,"BR19"
"449",2,2018-06-07 21:27:00,24.122,82.028,20.851,"BR19"
"450",2,2018-06-07 21:30:00,24.122,83.583,21.132,"BR19"
"451",2,2018-06-07 21:33:00,24.122,83.019,21.031,"BR19"
"452",2,2018-06-07 21:36:00,23.954,82.727,20.813,"BR19"
"453",2,2018-06-07 21:39:00,23.809,84.807,21.04,"BR19"
"454",2,2018-06-07 21:42:00,23.737,85.937,21.164,"BR19"
"455",2,2018-06-07 21:45:00,23.689,86.733,21.253,"BR19"
"456",1,2018-05-26 10:09:00,26.94,95.186,25.866,"BR2"
"457",1,2018-05-26 10:12:00,26.793,96.556,25.933,"BR2"
"458",1,2018-05-26 10:15:00,26.695,97.581,25.992,"BR2"
"459",1,2018-05-26 10:18:00,26.549,97.032,25.761,"BR2"
"460",1,2018-05-26 10:21:00,26.475,98.033,25.84,"BR2"
"461",1,2018-05-26 10:24:00,26.524,98.153,25.907,"BR2"
"462",1,2018-05-26 10:27:00,26.524,98.848,26.011,"BR2"
"463",1,2018-05-26 10:30:00,26.573,99.047,26.09,"BR2"
"464",1,2018-05-26 10:33:00,26.622,99.034,26.137,"BR2"
"465",1,2018-05-26 10:36:00,26.695,99.266,26.246,"BR2"
"466",1,2018-05-26 10:39:00,26.769,98.538,26.21,"BR2"
"467",1,2018-05-26 10:42:00,26.793,98.009,26.155,"BR2"
"468",1,2018-05-26 10:45:00,26.793,95.854,25.824,"BR2"
"469",1,2018-05-26 10:48:00,26.842,96.083,25.908,"BR2"
"470",1,2018-05-26 10:51:00,26.94,90.799,25.157,"BR2"
"471",1,2018-05-26 10:54:00,27.014,90.235,25.135,"BR2"
"472",1,2018-05-26 10:57:00,27.308,91.22,25.592,"BR2"
"473",1,2018-05-26 11:00:00,27.456,90.312,25.587,"BR2"
"474",1,2018-05-26 11:03:00,27.751,87.501,25.398,"BR2"
"475",1,2018-05-26 11:06:00,28.023,84.561,25.142,"BR2"
"476",1,2018-05-26 11:09:00,28.196,86.163,25.601,"BR2"
"477",1,2018-05-26 11:12:00,28.394,84.729,25.538,"BR2"
"478",1,2018-05-26 11:15:00,28.518,82.579,25.263,"BR2"
"479",1,2018-05-26 11:18:00,28.692,83.593,25.622,"BR2"
"480",1,2018-05-26 11:21:00,28.891,87.481,26.521,"BR2"
"481",1,2018-05-26 20:36:00,23.448,98.827,22.92,"BR2"
"482",1,2018-05-26 20:39:00,23.472,98.939,22.96,"BR2"
"483",1,2018-05-26 20:42:00,23.521,99.267,23.056,"BR2"
"484",1,2018-05-26 20:45:00,23.569,99.596,23.152,"BR2"
"485",1,2018-05-26 20:48:00,23.569,99.701,23.167,"BR2"
"486",1,2018-05-26 20:51:00,23.641,99.615,23.227,"BR2"
"487",1,2018-05-26 20:54:00,23.593,99.444,23.154,"BR2"
"488",1,2018-05-26 20:57:00,23.497,99.156,23.016,"BR2"
"489",1,2018-05-26 21:00:00,23.4,98.788,22.866,"BR2"
"490",1,2018-05-26 21:03:00,23.232,98.717,22.687,"BR2"
"491",1,2018-05-26 21:06:00,23.112,99.027,22.611,"BR2"
"492",1,2018-05-26 21:09:00,23.064,99.25,22.595,"BR2"
"493",1,2018-05-26 21:12:00,23.04,99.454,22.6,"BR2"
"494",1,2018-05-26 21:15:00,23.112,99.84,22.728,"BR2"
"495",1,2018-05-26 21:18:00,23.136,99.689,22.731,"BR2"
"496",1,2018-05-26 21:21:00,23.112,99.709,22.71,"BR2"
"497",1,2018-05-26 21:24:00,23.088,99.65,22.677,"BR2"
"498",1,2018-05-26 21:27:00,23.04,99.532,22.612,"BR2"
"499",1,2018-05-26 21:30:00,23.208,100,22.851,"BR2"
"500",1,2018-05-26 21:33:00,23.376,100,23.027,"BR2"
"501",1,2018-05-26 21:36:00,23.328,99.846,22.946,"BR2"
"502",1,2018-05-26 21:39:00,23.232,99.925,22.861,"BR2"
"503",1,2018-05-26 21:42:00,23.304,100,22.951,"BR2"
"504",1,2018-05-26 21:45:00,23.28,99.938,22.911,"BR2"
"505",1,2018-05-26 21:48:00,23.28,100,22.949,"BR2"
"506",1,2018-05-26 12:42:00,29.515,79.484,25.643,"BR3"
"507",1,2018-05-26 12:45:00,29.439,82.72,26.193,"BR3"
"508",1,2018-05-26 12:48:00,29.34,84.595,26.444,"BR3"
"509",1,2018-05-26 12:51:00,29.14,87.99,26.856,"BR3"
"510",1,2018-05-26 12:54:00,29.015,84.237,26.059,"BR3"
"511",1,2018-05-26 12:57:00,28.941,83.762,25.898,"BR3"
"512",1,2018-05-26 13:00:00,28.891,81.244,25.375,"BR3"
"513",1,2018-05-26 13:03:00,28.866,80.833,25.272,"BR3"
"514",1,2018-05-26 13:06:00,28.717,83.283,25.589,"BR3"
"515",1,2018-05-26 13:09:00,28.493,79.942,24.736,"BR3"
"516",1,2018-05-26 13:12:00,28.171,81.698,24.757,"BR3"
"517",1,2018-05-26 13:15:00,27.776,81.066,24.251,"BR3"
"518",1,2018-05-26 13:18:00,27.235,82.903,24.064,"BR3"
"519",1,2018-05-26 13:21:00,26.793,85.648,24.127,"BR3"
"520",1,2018-05-26 13:24:00,26.573,86.162,24.001,"BR3"
"521",1,2018-05-26 13:27:00,26.524,87.863,24.248,"BR3"
"522",1,2018-05-26 13:30:00,26.695,87.511,24.356,"BR3"
"523",1,2018-05-26 13:33:00,27.014,88.145,24.781,"BR3"
"524",1,2018-05-26 13:36:00,27.186,83.92,24.202,"BR3"
"525",1,2018-05-26 13:39:00,27.259,83.28,24.158,"BR3"
"526",1,2018-05-26 13:42:00,27.284,83.913,24.298,"BR3"
"527",1,2018-05-26 13:45:00,27.358,83.587,24.311,"BR3"
"528",1,2018-05-26 13:48:00,27.456,83.495,24.39,"BR3"
"529",1,2018-05-26 13:51:00,27.604,82.554,24.361,"BR3"
"530",1,2018-05-26 13:54:00,27.653,82.851,24.465,"BR3"
"531",2,2018-05-30 11:00:00,24.702,94.052,23.453,"BR4"
"532",2,2018-05-30 11:03:00,24.702,94.133,23.466,"BR4"
"533",2,2018-05-30 11:06:00,24.702,94.242,23.483,"BR4"
"534",2,2018-05-30 11:09:00,24.726,94.302,23.516,"BR4"
"535",2,2018-05-30 11:12:00,24.774,94.422,23.583,"BR4"
"536",2,2018-05-30 11:15:00,24.798,94.536,23.625,"BR4"
"537",2,2018-05-30 11:18:00,24.871,94.609,23.709,"BR4"
"538",2,2018-05-30 11:21:00,24.944,94.708,23.797,"BR4"
"539",2,2018-05-30 11:24:00,25.04,94.84,23.914,"BR4"
"540",2,2018-05-30 11:27:00,25.113,94.94,24.002,"BR4"
"541",2,2018-05-30 11:30:00,25.186,95.012,24.086,"BR4"
"542",2,2018-05-30 11:33:00,25.186,95.12,24.103,"BR4"
"543",2,2018-05-30 11:36:00,25.186,95.12,24.103,"BR4"
"544",2,2018-05-30 11:39:00,25.113,95.129,24.031,"BR4"
"545",2,2018-05-30 11:42:00,24.871,95.094,23.784,"BR4"
"546",2,2018-05-30 11:45:00,24.871,95.148,23.793,"BR4"
"547",2,2018-05-30 11:48:00,24.944,95.22,23.876,"BR4"
"548",2,2018-05-30 11:51:00,24.968,95.227,23.901,"BR4"
"549",2,2018-05-30 11:54:00,25.137,95.431,24.102,"BR4"
"550",2,2018-05-30 11:57:00,25.258,95.624,24.253,"BR4"
"551",2,2018-05-30 12:00:00,25.574,95.489,24.548,"BR4"
"552",2,2018-05-30 12:03:00,25.695,95.52,24.674,"BR4"
"553",2,2018-05-30 12:06:00,25.914,95.386,24.872,"BR4"
"554",2,2018-05-30 12:09:00,26.012,95.222,24.944,"BR4"
"555",2,2018-05-30 12:12:00,26.256,94.931,25.142,"BR4"
"556",2,2018-05-30 12:15:00,26.378,94.582,25.209,"BR4"
"557",2,2018-05-30 19:39:00,24.968,93.088,23.567,"BR4"
"558",2,2018-05-30 19:42:00,24.968,93.115,23.571,"BR4"
"559",2,2018-05-30 19:45:00,24.919,93.266,23.547,"BR4"
"560",2,2018-05-30 19:48:00,24.895,93.803,23.607,"BR4"
"561",2,2018-05-30 19:51:00,24.871,93.932,23.603,"BR4"
"562",2,2018-05-30 19:54:00,24.823,94.11,23.583,"BR4"
"563",2,2018-05-30 19:57:00,24.798,94.266,23.583,"BR4"
"564",2,2018-05-30 20:00:00,24.774,94.422,23.583,"BR4"
"565",2,2018-05-30 20:03:00,24.774,94.584,23.609,"BR4"
"566",2,2018-05-30 20:06:00,24.75,94.254,23.533,"BR4"
"567",2,2018-05-30 20:09:00,24.75,93.929,23.482,"BR4"
"568",2,2018-05-30 20:12:00,24.798,92.038,23.23,"BR4"
"569",2,2018-05-30 20:15:00,24.871,91.126,23.155,"BR4"
"570",2,2018-05-30 20:18:00,24.895,91.625,23.26,"BR4"
"571",2,2018-05-30 20:21:00,24.895,88.762,22.789,"BR4"
"572",2,2018-05-30 20:24:00,24.919,88.851,22.828,"BR4"
"573",2,2018-05-30 20:27:00,24.919,88.879,22.832,"BR4"
"574",2,2018-05-30 20:30:00,24.919,88.657,22.795,"BR4"
"575",2,2018-05-30 20:33:00,24.919,88.408,22.753,"BR4"
"576",2,2018-05-30 20:36:00,24.919,88.158,22.711,"BR4"
"577",2,2018-05-30 20:39:00,24.895,88.651,22.77,"BR4"
"578",2,2018-05-30 20:42:00,24.823,86.967,22.413,"BR4"
"579",2,2018-05-30 20:45:00,24.774,87.485,22.453,"BR4"
"580",2,2018-05-30 20:48:00,24.75,87.618,22.452,"BR4"
"581",2,2018-05-30 20:51:00,24.75,87.896,22.499,"BR4"
"582",1,2018-05-30 11:15:00,25.307,97.62,24.606,"BR5"
"583",1,2018-05-30 11:18:00,25.331,97.894,24.671,"BR5"
"584",1,2018-05-30 11:21:00,25.404,98.977,24.906,"BR5"
"585",1,2018-05-30 11:24:00,25.647,99.625,25.245,"BR5"
"586",1,2018-05-30 11:27:00,25.89,99.584,25.484,"BR5"
"587",1,2018-05-30 11:30:00,26.012,99.51,25.595,"BR5"
"588",1,2018-05-30 11:33:00,26.036,97.222,25.276,"BR5"
"589",1,2018-05-30 11:36:00,25.987,97.531,25.274,"BR5"
"590",1,2018-05-30 11:39:00,25.939,97.786,25.264,"BR5"
"591",1,2018-05-30 11:42:00,25.89,96.889,25.079,"BR5"
"592",1,2018-05-30 11:45:00,25.866,97.606,25.164,"BR5"
"593",1,2018-05-30 11:48:00,25.89,96.754,25.059,"BR5"
"594",1,2018-05-30 11:51:00,25.987,96.08,25.053,"BR5"
"595",1,2018-05-30 11:54:00,26.158,96.043,25.218,"BR5"
"596",1,2018-05-30 11:57:00,26.378,95.206,25.307,"BR5"
"597",1,2018-05-30 12:00:00,26.72,93.496,25.378,"BR5"
"598",1,2018-05-30 12:03:00,26.94,88.742,24.81,"BR5"
"599",1,2018-05-30 12:06:00,27.112,91.006,25.361,"BR5"
"600",1,2018-05-30 12:09:00,27.358,89.733,25.392,"BR5"
"601",1,2018-05-30 12:12:00,27.579,88.36,25.377,"BR5"
"602",1,2018-05-30 12:15:00,27.751,85.098,24.972,"BR5"
"603",1,2018-05-30 12:18:00,27.801,86.413,25.256,"BR5"
"604",1,2018-05-30 12:21:00,28.048,86.214,25.464,"BR5"
"605",1,2018-05-30 12:24:00,28.766,83.007,25.586,"BR5"
"606",1,2018-05-30 12:27:00,29.09,79.746,25.28,"BR5"
"607",1,2018-05-30 12:30:00,29.115,79.343,25.226,"BR5"
"608",1,2018-05-30 19:45:00,24.847,92.65,23.376,"BR5"
"609",1,2018-05-30 19:48:00,24.871,92.601,23.393,"BR5"
"610",1,2018-05-30 19:51:00,24.871,96.545,24.006,"BR5"
"611",1,2018-05-30 19:54:00,24.895,97.646,24.197,"BR5"
"612",1,2018-05-30 19:57:00,24.895,96.337,23.999,"BR5"
"613",1,2018-05-30 20:00:00,24.992,93.257,23.617,"BR5"
"614",1,2018-05-30 20:03:00,25.089,93.689,23.782,"BR5"
"615",1,2018-05-30 20:06:00,25.162,93.354,23.802,"BR5"
"616",1,2018-05-30 20:09:00,25.258,92.533,23.768,"BR5"
"617",1,2018-05-30 20:12:00,25.355,89.203,23.319,"BR5"
"618",1,2018-05-30 20:15:00,25.355,88.871,23.263,"BR5"
"619",1,2018-05-30 20:18:00,25.283,87.77,23.005,"BR5"
"620",1,2018-05-30 20:21:00,25.21,87.112,22.82,"BR5"
"621",1,2018-05-30 20:24:00,25.162,86.793,22.718,"BR5"
"622",1,2018-05-30 20:27:00,25.089,85.965,22.502,"BR5"
"623",1,2018-05-30 20:30:00,25.016,86.145,22.462,"BR5"
"624",1,2018-05-30 20:33:00,24.992,85.663,22.354,"BR5"
"625",1,2018-05-30 20:36:00,24.944,86.044,22.373,"BR5"
"626",1,2018-05-30 20:39:00,24.944,86.072,22.378,"BR5"
"627",1,2018-05-30 20:42:00,24.944,85.371,22.255,"BR5"
"628",1,2018-05-30 20:45:00,24.919,85.197,22.201,"BR5"
"629",1,2018-05-30 20:48:00,24.919,85.506,22.255,"BR5"
"630",1,2018-05-30 20:51:00,24.919,85.31,22.221,"BR5"
"631",1,2018-05-30 20:54:00,24.871,84.849,22.092,"BR5"
"632",1,2018-05-30 20:57:00,24.823,84.669,22.013,"BR5"
"633",1,2018-05-30 21:00:00,24.774,85.445,22.102,"BR5"
"634",2,2018-05-30 19:51:00,24.871,93.932,23.603,"BR6"
"635",2,2018-05-30 19:54:00,24.823,94.11,23.583,"BR6"
"636",2,2018-05-30 19:57:00,24.798,94.266,23.583,"BR6"
"637",2,2018-05-30 20:00:00,24.774,94.422,23.583,"BR6"
"638",2,2018-05-30 20:03:00,24.774,94.584,23.609,"BR6"
"639",2,2018-05-30 20:06:00,24.75,94.254,23.533,"BR6"
"640",2,2018-05-30 20:09:00,24.75,93.929,23.482,"BR6"
"641",2,2018-05-30 20:12:00,24.798,92.038,23.23,"BR6"
"642",2,2018-05-30 20:15:00,24.871,91.126,23.155,"BR6"
"643",2,2018-05-30 20:18:00,24.895,91.625,23.26,"BR6"
"644",2,2018-05-30 20:21:00,24.895,88.762,22.789,"BR6"
"645",2,2018-05-30 20:24:00,24.919,88.851,22.828,"BR6"
"646",2,2018-05-30 20:27:00,24.919,88.879,22.832,"BR6"
"647",2,2018-05-30 20:30:00,24.919,88.657,22.795,"BR6"
"648",2,2018-05-30 20:33:00,24.919,88.408,22.753,"BR6"
"649",2,2018-05-30 20:36:00,24.919,88.158,22.711,"BR6"
"650",2,2018-05-30 20:39:00,24.895,88.651,22.77,"BR6"
"651",2,2018-05-30 20:42:00,24.823,86.967,22.413,"BR6"
"652",2,2018-05-30 20:45:00,24.774,87.485,22.453,"BR6"
"653",2,2018-05-30 20:48:00,24.75,87.618,22.452,"BR6"
"654",2,2018-05-30 20:51:00,24.75,87.896,22.499,"BR6"
"655",2,2018-05-30 20:54:00,24.726,89.827,22.798,"BR6"
"656",2,2018-05-30 20:57:00,24.702,92.178,23.157,"BR6"
"657",2,2018-05-30 21:00:00,24.677,92.962,23.257,"BR6"
"658",2,2018-05-30 21:03:00,24.677,93.667,23.369,"BR6"
"659",2,2018-05-31 08:30:00,25.186,94.039,23.934,"BR7"
"660",2,2018-05-31 08:33:00,25.21,94.045,23.959,"BR7"
"661",2,2018-05-31 08:36:00,25.21,94.099,23.968,"BR7"
"662",2,2018-05-31 08:39:00,25.21,94.072,23.963,"BR7"
"663",2,2018-05-31 08:42:00,25.234,94.105,23.993,"BR7"
"664",2,2018-05-31 08:45:00,25.186,94.147,23.951,"BR7"
"665",2,2018-05-31 08:48:00,25.162,94.141,23.926,"BR7"
"666",2,2018-05-31 08:51:00,25.162,94.195,23.934,"BR7"
"667",2,2018-05-31 08:54:00,25.137,94.189,23.909,"BR7"
"668",2,2018-05-31 08:57:00,25.162,94.249,23.943,"BR7"
"669",2,2018-05-31 09:00:00,25.162,94.33,23.956,"BR7"
"670",2,2018-05-31 09:03:00,25.21,94.343,24.006,"BR7"
"671",2,2018-05-31 09:06:00,25.428,94.316,24.22,"BR7"
"672",2,2018-05-31 09:09:00,25.695,94.221,24.471,"BR7"
"673",2,2018-05-31 09:12:00,25.939,93.82,24.65,"BR7"
"674",2,2018-05-31 09:15:00,26.158,92.481,24.655,"BR7"
"675",2,2018-05-31 09:18:00,26.378,90.912,24.617,"BR7"
"676",2,2018-05-31 09:21:00,26.646,90.535,24.821,"BR7"
"677",2,2018-05-31 09:24:00,26.891,89.233,24.845,"BR7"
"678",2,2018-05-31 09:27:00,27.136,88.005,24.878,"BR7"
"679",2,2018-05-31 09:30:00,27.358,87.129,24.944,"BR7"
"680",2,2018-05-31 09:33:00,27.382,90.406,25.53,"BR7"
"681",2,2018-05-31 09:36:00,27.431,85.905,24.801,"BR7"
"682",2,2018-05-31 09:39:00,27.407,84.709,24.563,"BR7"
"683",2,2018-05-31 09:42:00,27.358,88.448,25.173,"BR7"
"684",2,2018-05-31 09:45:00,27.333,90.061,25.423,"BR7"
"685",2,2018-05-31 19:15:00,26.671,83.237,23.572,"BR7"
"686",2,2018-05-31 19:18:00,26.329,83.902,23.357,"BR7"
"687",2,2018-05-31 19:21:00,26.158,87.331,23.794,"BR7"
"688",2,2018-05-31 19:24:00,26.036,88.252,23.832,"BR7"
"689",2,2018-05-31 19:27:00,25.939,88.062,23.703,"BR7"
"690",2,2018-05-31 19:30:00,25.841,85.968,23.245,"BR7"
"691",2,2018-05-31 19:33:00,25.793,86.462,23.283,"BR7"
"692",2,2018-05-31 19:36:00,25.744,86.199,23.189,"BR7"
"693",2,2018-05-31 19:39:00,25.695,86.328,23.164,"BR7"
"694",2,2018-05-31 19:42:00,25.647,86.709,23.182,"BR7"
"695",2,2018-05-31 19:45:00,25.574,87.168,23.189,"BR7"
"696",2,2018-05-31 19:48:00,25.453,87.921,23.198,"BR7"
"697",2,2018-05-31 19:51:00,25.331,88.032,23.097,"BR7"
"698",2,2018-05-31 19:54:00,25.234,88.259,23.04,"BR7"
"699",2,2018-05-31 19:57:00,25.113,88.592,22.976,"BR7"
"700",2,2018-05-31 20:00:00,25.04,89.184,23.003,"BR7"
"701",2,2018-05-31 20:03:00,24.992,89.614,23.027,"BR7"
"702",2,2018-05-31 20:06:00,24.968,89.802,23.034,"BR7"
"703",2,2018-05-31 20:09:00,24.919,89.763,22.979,"BR7"
"704",2,2018-05-31 20:12:00,24.871,90.027,22.975,"BR7"
"705",2,2018-05-31 20:15:00,24.823,90.84,23.06,"BR7"
"706",2,2018-05-31 20:18:00,24.919,92.395,23.408,"BR7"
"707",2,2018-05-31 20:21:00,25.258,90.725,23.475,"BR7"
"708",2,2018-05-31 20:24:00,25.21,88.698,23.09,"BR7"
"709",2,2018-05-31 20:27:00,25.162,89.71,23.211,"BR7"
"710",1,2018-05-30 08:45:00,25.939,86.271,23.394,"BR8"
"711",1,2018-05-30 08:48:00,25.963,86.277,23.419,"BR8"
"712",1,2018-05-30 08:51:00,25.987,86.31,23.449,"BR8"
"713",1,2018-05-30 08:54:00,25.987,86.31,23.449,"BR8"
"714",1,2018-05-30 08:57:00,26.012,86.344,23.479,"BR8"
"715",1,2018-05-30 09:00:00,26.012,86.231,23.459,"BR8"
"716",1,2018-05-30 09:03:00,26.036,86.181,23.474,"BR8"
"717",1,2018-05-30 09:06:00,26.036,86.153,23.469,"BR8"
"718",1,2018-05-30 09:09:00,26.085,87.789,23.801,"BR8"
"719",1,2018-05-30 09:12:00,26.134,88.191,23.918,"BR8"
"720",1,2018-05-30 09:15:00,26.182,88.342,23.992,"BR8"
"721",1,2018-05-30 09:18:00,26.207,88.793,24.093,"BR8"
"722",1,2018-05-30 09:21:00,26.207,88.738,24.083,"BR8"
"723",1,2018-05-30 09:24:00,26.231,88.855,24.127,"BR8"
"724",1,2018-05-30 09:27:00,26.207,89.21,24.163,"BR8"
"725",1,2018-05-30 09:30:00,26.231,90.352,24.379,"BR8"
"726",1,2018-05-30 09:33:00,26.28,90.309,24.42,"BR8"
"727",1,2018-05-30 09:36:00,26.304,89.927,24.38,"BR8"
"728",1,2018-05-30 09:39:00,26.329,89.766,24.378,"BR8"
"729",1,2018-05-30 09:42:00,26.329,92.551,24.836,"BR8"
"730",1,2018-05-30 09:45:00,26.378,93.192,24.988,"BR8"
"731",1,2018-05-30 09:48:00,26.402,93.826,25.114,"BR8"
"732",1,2018-05-30 09:51:00,26.451,93.975,25.186,"BR8"
"733",1,2018-05-30 09:54:00,26.475,93.763,25.176,"BR8"
"734",1,2018-05-30 09:57:00,26.5,93.195,25.11,"BR8"
"735",1,2018-05-31 19:09:00,26.965,80.663,23.381,"BR8"
"736",1,2018-05-31 19:12:00,26.573,83.244,23.477,"BR8"
"737",1,2018-05-31 19:15:00,26.378,90.609,24.566,"BR8"
"738",1,2018-05-31 19:18:00,26.28,92.072,24.71,"BR8"
"739",1,2018-05-31 19:21:00,26.207,92.274,24.67,"BR8"
"740",1,2018-05-31 19:24:00,26.061,86.804,23.607,"BR8"
"741",1,2018-05-31 19:27:00,25.939,86.944,23.511,"BR8"
"742",1,2018-05-31 19:30:00,25.841,86.866,23.401,"BR8"
"743",1,2018-05-31 19:33:00,25.744,87.626,23.436,"BR8"
"744",1,2018-05-31 19:36:00,25.671,87.888,23.409,"BR8"
"745",1,2018-05-31 19:39:00,25.574,87.14,23.185,"BR8"
"746",1,2018-05-31 19:42:00,25.428,87.218,23.054,"BR8"
"747",1,2018-05-31 19:45:00,25.283,87.881,23.024,"BR8"
"748",1,2018-05-31 19:48:00,25.186,88.109,22.966,"BR8"
"749",1,2018-05-31 19:51:00,25.113,88.536,22.967,"BR8"
"750",1,2018-05-31 19:54:00,25.016,88.125,22.801,"BR8"
"751",1,2018-05-31 19:57:00,24.944,89.106,22.894,"BR8"
"752",1,2018-05-31 20:00:00,24.895,89.398,22.895,"BR8"
"753",1,2018-05-31 20:03:00,24.895,89.674,22.941,"BR8"
"754",1,2018-05-31 20:06:00,24.871,89.668,22.916,"BR8"
"755",1,2018-05-31 20:09:00,24.871,89.696,22.92,"BR8"
"756",1,2018-05-31 20:12:00,24.798,89.872,22.877,"BR8"
"757",1,2018-05-31 20:15:00,24.798,90.037,22.905,"BR8"
"758",1,2018-05-31 20:18:00,24.75,90.135,22.873,"BR8"
"759",1,2018-05-31 20:21:00,24.726,90.295,22.875,"BR8"
"760",2,2018-05-31 10:33:00,27.308,92.984,25.881,"BR9"
"761",2,2018-05-31 10:36:00,27.308,93.039,25.89,"BR9"
"762",2,2018-05-31 10:39:00,27.382,92.479,25.873,"BR9"
"763",2,2018-05-31 10:42:00,27.481,92.971,26.051,"BR9"
"764",2,2018-05-31 10:45:00,27.554,92.824,26.1,"BR9"
"765",2,2018-05-31 10:48:00,27.53,93.258,26.146,"BR9"
"766",2,2018-05-31 10:51:00,27.481,93.41,26.122,"BR9"
"767",2,2018-05-31 10:54:00,27.456,93.624,26.132,"BR9"
"768",2,2018-05-31 10:57:00,27.431,93.672,26.115,"BR9"
"769",2,2018-05-31 11:00:00,27.407,93.694,26.094,"BR9"
"770",2,2018-05-31 11:03:00,27.407,93.255,26.023,"BR9"
"771",2,2018-05-31 11:06:00,27.554,90.03,25.637,"BR9"
"772",2,2018-05-31 11:09:00,27.776,89.162,25.71,"BR9"
"773",2,2018-05-31 11:12:00,28.048,81.585,24.615,"BR9"
"774",2,2018-05-31 11:15:00,28.221,82.974,25.045,"BR9"
"775",2,2018-05-31 11:18:00,28.369,80.062,24.638,"BR9"
"776",2,2018-05-31 11:21:00,28.444,78.796,24.464,"BR9"
